COMMENT_ID,AUTHOR,DATE,CONTENT,TAG
xkorX4GUVGqAuF14rkzM5prwwcEoj2NtRc9a341lleo,"BurnBeatz","2013-10-11T01:49:40","can people go to my channel and subscribe, i will subscribe back. i do all  types of games like pewdiepie, and im just wishing to get a bigger youtube  account. ",1
xkorX4GUVGqbgXRHJ_7gwa9SoOBtY4v-dKM9cmoukL0,"Who Dat Ninja","2013-10-11T06:53:06","thank god i'm not subscribed to this guy",0
xkorX4GUVGrN20oEojaiF1w--yZ3xegipb_XF82ynnI,"Glo Berry","2013-10-11T09:27:36","14 mil subscribers",0
xkorX4GUVGojwWR_rGKeUG4Pvapcu4LYxuzBCOEUOJI,"JoeyOutOfGas","2013-10-11T12:41:39","Hi, My name is Joey. I have a gaming channel called JoeyOutOfGas... I would  really appreciate it if you could spare some time to quickly press the  subscribe button and possibly check out some of my videos... I will be very  thankful if you would do this, and no, not one of those guys who say this  and then upload a crappy minecraft video maybe once a month or even a  year... Yes I have a minecraft video but I am going to rarely upload  minecraft... To many people do that. Please like so it is seen.",1
xkorX4GUVGqNSSnrW3tcaLcLongYAezgsdTH5zYzXig,"Bears668","2013-10-11T14:40:31","please subscribe. you will do me a huge favor :) ",1
xkorX4GUVGrPVA93H_5m4pTued2UKDMLer63Q0Mn7m0,"flamed65","2013-10-11T19:39:43","Wait am I seeing this right? 15,000,000 subscribers?",0
xkorX4GUVGr1XGMaOSt34JLbyj4qGudongkRFrqHE6Y,"James Martins","2013-10-12T01:18:50","This guys number one subscribed? I fear for humanity",0
xkorX4GUVGpuTgynaOndOoHg6v7qd05QY6mkuN_pepk,"Lisa F","2013-10-12T02:14:52","@pewdiepie you are SO cool...cooler then any youteber EVER!",0
xkorX4GUVGpH4q4XkR28zMjtVIloXUZot8R4lqmHgAA,"DeLyse Shreves","2013-10-12T14:03:12","Well, it's official. I'm subscribing. You, sir, are awesome. =]",0
xkorX4GUVGqzFEwEfOK1-pQtzXnwzRKUNb16OCyYljU,"TechTube","2013-10-13T04:18:11","Please ""SUBSCRIBE"" to my channel",1
xkorX4GUVGqEUPVGXpPnPRX-tJobfF27RWjFgFPveEg,"cowgirlhowdy26","2013-10-13T04:24:24","LOL this guy is funny xD really good looking too. Definitely watching more  of his videos and subscribing :D",0
xkorX4GUVGofaicKsHLei5x4UXdccUxkXs_HK_aC7Pg,"DrubTheZ","2013-10-13T11:45:07","Subscribe to our new channel.",1
xkorX4GUVGpr6kMO-ghwW_FBhqhb0S6Uu57d8eqPhlc,"MinecraftFreaker100","2013-10-13T14:18:31","that has 28million views. everyone of the viewers has to subscribe him",0
xkorX4GUVGqsHD5KLlnnwqacNpNoynC2oToXfsshYks,"tireN1337","2013-10-13T19:06:33","It's really hard to get noticed on youtube today and all i want is for  people to give me a chance , you don't have to subscribe to me but all i  ask is to just check me out . I'm also starting to do shouts outs so if you  want a shout out watch my shout out video . Thanks for your time :) ",1
xkorX4GUVGqLKp6UiFjw9ho-ZRqNUqAqxOQs8tcaOGk,"FPSAnarchy","2013-10-13T21:31:26","Hello! I'm 12 and I love making people happy. I upload all sorts of things  like gaming, hacking, tutorials, how-to's, comedy, montages and much more!  Check out my channel and subscribe to become a barrel :D",1
xkorX4GUVGpEb_tcYO5LbO2Lu538s2c2db3xIpTd5_o,"Jason Mckinney","2013-10-13T22:20:03","holy shit, how did this guy get 14 MILLION SUBSCRIBERS!!!!!!!!!!!!!!!!!!!!  fucking tard",0
xkorX4GUVGotIpd2XqpTEIpMGv-3uuGjoxnLeihpJAU,"BroKenVidz84","2013-10-15T15:26:29","&lt;---- Subscribe for awesome giveaways, i have 50$ PSM When i reach 1.000  subs. You will all those who subscripe to me gain some PSM Things. Cya on  my channel",1
xkorX4GUVGr5f5FsAymKd_9sinIr4JgokpViGVD7Oe8,"blackrose4evr69","2013-10-15T17:02:15","14 milion idiots ammong 7 billion people its highly possible...if I see 70  million subscribers in the future on this chanel that would not be a wonder  either,people are getting dumber and dumber. Remember the 2006 movie  ''Idiocracy'' well,thats the future...",0
xkorX4GUVGqkpyMI7xQBzUPYaeMJrRvrFpgdQ7B9HiE,"Tom Bugatti","2013-10-16T00:48:07","Most subscribed channel on youtube O___O",0
xkorX4GUVGo-Uz1T9GdX9SAZ09MNttMt2fBXjleQxhE,"benidict isidoro","2013-10-16T15:15:22","My Videos Are So Much Better Than Pewdiepie!!!! So Watch My Videos For Some  Real Enertainment. Also Subscribe To Me Idiots!!!",1
xkorX4GUVGpL5hk5FsMFGlZiVuXy1Y51FR4JUV3okIg,"GametimeBros","2013-10-16T16:47:02","Hi please dont hate us pewds but me and ma friend just started this new  gaming channel (inspired by pewds)..fr the people who are reaing  this..please subscribe and watch our videos..thank you!",1
xkorX4GUVGp-LN8UB6oVY-V0Om1UwxRRVhdNOCCKbwA,"TheCassieFilms","2013-10-17T23:39:40","Actually pewds.. Its 14,000,000 now :D TOP SUBSCRIBED BITCHES",0
xkorX4GUVGqKlj02Xl4uuFXXHwIbJzp7fNNb9pzZIkM,"Jay Campbell","2013-10-18T01:57:16","When he made this video, he had only 8 million subscribers. :o BROFIST",0
xkorX4GUVGrUfLa6ZdKLN1-NqJzrX1ly4K9RXOptras,"Leonardo Cunha","2013-10-18T01:58:45","how does he have over 14 million subscribers when there's only 7 million in  the world. I call hacks -_-",0
xkorX4GUVGo8f46JXOuSuXFf_WH_CSc8gWRqaYTl4l0,"MadNinja19","2013-10-18T12:19:07","Hey Guys , I have just started a Ninja defuse channel and i want my channel  to grow . You dont have to but plz can you guys check out my channel and if  you like it subscribe thanks",1
xkorX4GUVGpCgC82EPy3ihKf5AUSQowXnEYKkgkwYMA,"TheNeighborhoodBrony","2013-10-18T22:02:15","Well,You could just ask his 15,000,000 million subscribers.",0
xkorX4GUVGqgNuGlih8dVep0Qslvw0QGblktpeXc4IM,"BlendingGhost Gaming - House Creeping Services","2013-10-19T07:06:11","Funny video ;) I hope my channel will do as well one day ;) So I would like  to invite all the people who read this over to my channel for a few minutes  and take a look at what i'm doing. I'm putting alot of effort and resources  in sharing my passion with fellow gamers. For all the people who subscribe  much love and all the help is appreciated ;) You won't be disappointed! ;)",1
xkorX4GUVGpNPrOhoTYFCCiOnZjX377ob8UmHKWIwwU,"YoungSeniorCitizen","2013-10-20T05:53:26","make money play games... youtube.com/watch?v=O9jtTfCaMlU ",1
xkorX4GUVGpVPuiqF9y9kKO0gQ6ZFCtVmAonAYgv4-8,"spunkflunk","2013-10-20T20:26:55","thanks for watching my videos and remember to subscribe",1
xkorX4GUVGq1MQaqZK4xJUVO_1nFk0U4MYywR0wFwnA,"VancouverWolvez","2013-10-21T00:40:40","Now your at 14m subscribers",0
xkorX4GUVGo8yDlv6QPPtAm2nd9oR23xGdcpWdN-8xM,"CannoliTV","2013-10-21T02:28:04","If you guys like trolling videos, check out my Arma 3 video! Thank you and  please subscribe :)!",1
xkorX4GUVGrpppu9usuLbenmi-1h-SrvuPDUBm6I-RY,"CannoliTV","2013-10-21T03:00:13","Long time bro here, If you guys love trolling vids come visit my channel  and watch my Arma 3 Video And please subscribe, It goes a LONG way :)",1
xkorX4GUVGolLZewWtrl_sJf07iju8mUpjkUYULTYeY,"aMinecraftDream","2013-10-21T03:27:33","Sorry for advertise but please read .My name's Darrius and Im a New  Youtuber who makes Minecraft vids! I would really love if you guys would  check me out - I upload in 480p-1080P - All my settings on Minecraft are on  high so the video looks awesome! - I use FRAPS to record and Vegas Pro to  edit. - I want to be famous and make videos for fun! :) I really hope you  guys check out my channel and leave some feedback, thanks everyone!i love  all my subscribers.Please no hate msgs.THANKS! :D ",1
xkorX4GUVGrjKprgxZOjgazNM1y6b0FluHop4WnCWMA,"M. Kittenofdeath","2013-10-21T04:38:06","YOU HAVE LITERALLY NO VIDEOS AND NO SUBSCRIBERS. SHUT THE FUCK UP AND LEAVE  MY INTERNET.",0
xkorX4GUVGrVKihP5eChl0B0-_xQjzT4MKmh3wkJeWg,"Pure Luggage","2013-10-21T14:53:29","Hey guys, Whats up we are a comedy gaming channel called Pure Luggage. All  we ask for is for you to view one video and if you like us subscribe! Weare  trying to get 150 subs so please help! Check out our aliens vs predator  video and our 50 ways to die in minecraft! Thanks guys! Btw we aren't kids!  Also message us :)",1
xkorX4GUVGrxqf9CL1rFYsDzOyCSa6vJ-LITmNSoSNI,"CrazyCornTV","2013-10-21T18:10:53","Hey guys! We are new on youtube and show us some support by  liking,commenting and subscribing to our new channel.Videos yet to come! ",1
xkorX4GUVGpgNtAtaRwfe3CQYIsCRhIkoDxT9UBxhXA,"DrPeppaMlkShake","2013-10-22T01:15:32","14.6 million subscribers!!! What a legend",0
xkorX4GUVGq0U0SQ8-rpJtLZNpQ9nK_we-P0iva3WNs,"Woody The Unicorn","2013-10-22T04:27:09","This is as funny as it gets? This is the worst fucking channel ever why the  fuck is this shit most subscribed on youtube? ",0
xkorX4GUVGrw3gMPqYtDBEnpOGDwamWLWufYYKAv6FM,"shirley howe","2013-10-22T04:32:31","like Andrew explained I am in shock that a student able to earn $8114 in  one month on the internet. take a look at the site here......  w­w­w.b­u­z­z­1­6.c­o­m/",1
xkorX4GUVGr9uBJ3rrc7taWocrCsdBhzeBrr5U_bFmw,"Gaming4Fun","2013-10-22T17:16:53","WAIT!!! Please! Read this! I hate doing this, and I hate people that do  this, but i just have to do it :( I am a Polish 13 year old guy with a  gaming channel with 60 subscribers, and I make (read: try to make) a video  every day. These are the games I play: Minecraft, CS:GO, BF3, ETS2, Cat  Mario, Unfair Platformer a random simulator every Saturday, and a random  game on Wednesday! Hope you're gonna take a look at my channel. It takes  just a couple of minutes. Damn, I hate doing this.",1
xkorX4GUVGqt7-wOfw1Iz6yQ82765m2Q5uJKNS4xrHg,"OhhDijiTv","2013-10-22T18:41:26","Hey im new to youtube and im a trikshotter and killfeeder if yall could  subscribe to my channel OhhDijiTv and put me in your box I just started  today and have 0 subs help me please and im looking for a clan ",1
xkorX4GUVGrCF2x-N1NKvPiVT5Hom-j9wlwEdN3T63o,"Retarded Duck","2013-10-22T19:27:53","&lt;----- SUBSCRIBE Guys !! :)",1
xkorX4GUVGolH5f9PrQMVbjWLRbnDF7pS7E3ZgtFxuI,"Thegamers","2013-10-22T23:56:25","plz subscribe to me and ill sub back.",1
xkorX4GUVGo7Or7P4kfh-toOxS2TESbKOBFyXGgBgCg,"Irondog321 Horror - Minecraft - GTA V","2013-10-23T01:10:36","Hey guys I'm a 14 year old gaming let's player/commentator! I am trying to  reach 500 subscribers by the end of the month, and 1,000 by the end of the  year so if you guys have any spare time please check out my channel and  give me some feedback! Thanks! :)",1
xkorX4GUVGrZnuLYswXBJIWgRIKdj2y4VEi5PnvwAGg,"915tarponlegend","2013-10-23T05:40:40","I like this guys videos for the most part, but nearly 15 million  subscribers? The fuck is wrong with youtube......at least it's a video game  guy, so bittersweet at best.",0
xkorX4GUVGrZGZGb_FZzhFmugbGmT54qqR7jH4Kg-_0,"WabbyChannel","2013-10-23T17:22:49","SUBSCRIBE BRO ME I AM BEGINNER !",1
xkorX4GUVGq12kXFy8-ETUHNVP5vOEcOGeUqJWO6nJo,"OpasanCipiripi","2013-10-24T10:46:27","h t t p :// ptab. it/1vVTG Join with facebook , earn free Cd key with  points ",1
xkorX4GUVGpF2webJgfQictwgGPt1fcTSe4HF-gP1ug,"MrBagel Man","2013-10-29T01:35:50","Hi Everyone! I'm a new Youtuber that needs your help to rise to fame! I do  shout outs for subscribers and everything. Check out my Video, 'Who is  MrBagel Man?'. Hit me up with a like and/or a sub! And remember, Enjoy your  Bagels!",1
xkorX4GUVGqsPqzAjC6-RH8NlZ5e5z5KdjPojg4jzNI,"Fred Harrison","2013-10-30T01:38:02","sure, i have a better suggestion. follow in the footsteps of all the  youtubers who have attained popularity on this website. do you think that,  for example, smosh or pewdiepie advertised relentlessly on popular  channels? no, their content spoke for itself. it was their videos that got  them subscribers, not their ability to write 500 characters worth of  meaningless garbage that everyone and their mother is posting to advertise  their brand new gaming channel.",0
xkorX4GUVGp3vtzcdUjl2bWuYqR3e2qJQvcCI9jZrNQ,"Smiffy","2013-11-01T04:21:14","===========Please Read============ I know this is spam but I don't want  subscribers. I am a gaming commentator that uploads CoD, Halo and I have a  game library of 77 games. I try to upload weekly and I have a dream of  being with Machinima one day with the big YouTubers. If you are willing to  check out my channel please do. Only subscribe, like, comment etc. if you  want to, I just don't want my channel to fade away slowly. Thank you for  your time :)",1
xkorX4GUVGroMlDjP45bDSbYmEjQJv91FdJERGYdHzc,"Zgredek","2013-11-01T20:31:17","PLS SUBSCRIBE ME I RECORDING LEAGUE OF LEGENDS AND I LIKE PIEWDIEPIE&lt;3",1
xkorX4GUVGqFy-74uqKFKFNrLSMmv1TEyRkhjtqTB24,"Bliskyo Mc","2013-11-04T07:32:10","Hey guys doing a GTA 5 Giveaway!! Sub to my channel and like this comment  to enter the draw! I newly got gta 5 on ps3 as a prize and I don't even own  a ps3 so I'm doing a giveaway. DONT MISS OUT youtube.com/watch?v=8gCtBocRchE",1
xkorX4GUVGo5oQdwSMVJoO8d1WvIDPLJYwjUIb6B_Ww,"GalaxyLionUploads","2013-11-04T13:11:12","PLEASE SUBSCRIBE TO MY CHANNEL",1
xkorX4GUVGookIcyxJ-HyHAGlRj-PAEC13VDZZTzdxk,"RS07EvilKid","2013-11-06T22:10:39","please subscribe to my channel and i'll sub back...OFC -.- If you play  RS,LOL,MC even better :D",1
xkorX4GUVGo1h0dAaUHhtGBCeXxwVA8xrdUfsrrVwuw,"Bear Gamer | GFX Designer |","2013-11-06T22:43:15","I Post minecraft videos IF YOU SUBSCRIBE TO ME I SUBSCRIBE TO YOU!!!",1
z13nfdmxpwblvjldf22actqitvy1zp4fb,"BiscuitPvP","2013-11-11T08:13:44","Hey guys I know u wont read thi but please give me a second! I had a dream of reaching 444 subscribers in my youtube career, let me tell  u about my channel, we do minecraft hunger games and will be soon releasing  survival games and a prsion server ep and maybe even a walls game play!  Please help me reach my goal by subscribing! And like so that other people can make my dream come true!!!﻿",1
z12cidkiyrbvhtd2m230z5ppouy2vzyvi,"bragamerz","2013-11-11T10:01:57","Hello Guys, I really like this awesome Video ;D. You know how it is when you start a youtube channel. Nearly nobody visit your channel. So if you like League of Legends and especially Blitzcrank you can maybe  come to my channel and watch my newest video. Maybe let a like there. Would  be very nice. Furthermore have Fun on Youtube. BraGamerZ﻿",1
z13adlq43p2hd5vfr23hz5fifufvu1fck,"Itz Cakey","2013-12-04T10:57:59","I don't really care if i get hate. But most of the ''Bros'' Should stop  treating Pewdiepie like hes a god. I've seen to much people treat him like  that. 20 percent of the 17 million subscribers don't do that. But the rest  all do. I'm now a fan of pewdiepie i use to be. But then i found watching  someone over react to indie games over and over again was boring.﻿",0
z12wifownw2hdzo2w22ky3yxjouavvwmn,"aiZ Kingstonn","2013-12-04T18:09:22","Hey guys try out this cool site if you have ann apple device  https://appdown.me/s/4G0W98 it makes you earn lots of money everyday installing free apps! I downloaded  it 2 days ago and i already got my 10 $ playment﻿",1
z12bfr1omunucxlwq04cglwa2yyecvpqv5g,"squeezeyo","2013-12-09T23:40:35","Hey guys! Can you come and check my channel? It won't take that long and besides you might like it who knows? Others have. You can comment, share and subscribe, you'll get allways an answer.﻿",1
z125s3050ziagb3s123rvru4jpj1ihz1n,"XxMysteryStudioxX","2013-12-10T05:19:43","maybe this is a message that many will not read it, but those who  appreciate the effort of one person will read this message you wish to  convey, I'm new to youtube wish to have their support in my videos on my  channel and their views on it on my videos to be improving in my channel on  my channel you can find the best videos you need to see, is just a click  anything else and to make my dreams come true to have your support and your  subscription and can conpartir my videos with your friends.  help me to fulfill my dreams and show that we can all achieve our dreams  come true.  if you want you can visit my channel and recommend it to your friends you will not regret visit my channel XxMysteryStudioxX﻿",1
z132wv3aski5fjarh04cfjtgbvbqjbgybgg,"trollingwithmorals","2014-01-27T19:54:17","pewdiepie's secret new project:  https://lh6.googleusercontent.com/-diQBVciMJuU/Uua4c2jBOAI/AAAAAAAAAGU/Hgc96-Bo61Q/s638-no/9148_569171423098927_1956489321_n.png ﻿",1
z12oilrzmzimeznjh04cctio4py5wl0a4wg0k,"Joshua Lupyan","2014-01-28T02:48:00","10:10 8 million subscribers!!! *Almost 8 months later* 21.5 MILLION SUBSCRIBERS. Boy, oh boy, did Felix make this video persuading.﻿",0
z13rtpizfwe4ifke3231sffr0sq1clcbs04,"Peyton Kagome","2014-01-28T03:55:37","Dear Felix (Pewdie) No matter what these jerks say in these comments, know that you are always  loved. Just look at the bar that shows your subscribers. That's right: 21, 429, 573 (Yes I just looked) You have 21, 429, 573 people that love you enough to subscribe and watch  your videos everyday. We love you and keep posting your hilariousness (Not  a word? Well it is now) Love you Pewds!!﻿",0
z12tc325pl3hih4iu04cc34jjnehe314z1k,"Evie Howard","2014-08-16T08:09:47","PLZ SUBSCRIBE! I SUB BACK BTW!😋😙😭﻿",1
z12fhjbplrehsrbdc23edjognuiix32ja04,"chris's card tricks","2014-08-19T18:36:29","he guys subscribe to my new channle and ill sub to urs i promise﻿",1
z12zdfnwunr1yte1y22otvbyqkitwte3e,"AtBSnake","2014-08-21T17:57:17","i subscribe everyone who subscribe me﻿",1
z13yub4gsyjxi1kbk04cdvmg1oeos1sjtrw0k,"SuperFlame Tiger","2014-08-25T00:17:15","subscribe to Indieretron please﻿",1
z12ntn1rxv2lczt2b22icbzj1mzjcjbcx,"IndieRetron","2014-08-25T00:52:16","Subscribe to IndieRetron!﻿",1
z13kflrwaofxtf4sb22iu3hp2njpjdicv,"MckameronYT | Minecraft","2014-08-26T04:54:16","🔸🔷🔶🔷🔶🔷🔶🔷🔶🔷🔸 Subscribe!  Razer DeathStalker Giveaway! At 100 Subscribers! More Giveaways In The Future! 🔸🔷🔶🔷🔶🔷🔶🔷🔶🔷🔸﻿",1
z12dgxwail3svdzd423rdv4pdy35j5lyo04,"This is Vhex","2014-08-28T12:03:36","Can you Bros help me Reach 50 Subscribers i might Subscribe back. :)))﻿",1
z13qwj1bxze2ulbn222ujlwzpxmkylllc,"Cooking With Thomas","2014-09-02T16:59:31","S u b s c r i b e  t o  m e :D﻿",1
z12eud4i5ueiyjaqr04cevjzoyqwxpx4k1o,"LetsPlayersMensCZ","2014-09-04T14:14:24","Give me subscribe please ;)﻿",1
z12ayj151znuwdhl323tdplztlv2urnyb04,"Nick. Sams","2014-09-09T07:35:47"," Nick.S ams SUBSCRIBE MY CHANEL!﻿",1
z122vz05puutsnwqj04cdll4hq3kvtiwmzk0k,"★Bruceee Games★","2014-09-11T15:27:06","If i get 100 subscribes i will make the cinnamon challenge :D PLS SUBSCRIBE  TO ME THX. PLS GUYS (IN ENGLISH) I NEED SUBSCRIBE &lt;3 GUYS PLS HELP ME :)  THX﻿",1
z135sbz45w3mhpjhf04cgvsrfmzfwzo5z5w,"JamesStevenson","2014-09-14T13:01:15","Hello, I am James and as you all know some youtubers aren't as succesful  when it comes to getting some subscribers so i was wondering if any of you  wanted to make videos with me for example we could like play some pc games  and record and if you can please subscribe because you could like some of  my videos sorry for spamming and thanks for reading.﻿",1
z12whdgo4w3wepa0223ewn2x4sqfst5of04,"DerAlecrafter LP","2014-09-14T20:29:16","Pleas subscribe me thx :D﻿",1
z13qxvabjxvoyxtym04ce1wawmq4xvbjqbw,"Ethan Do","2014-09-15T09:07:52","Hi guys plz subscribe to me,I'll help you to just plz﻿",1
z12of5epmlr3hxsg204cjbm4qmvxhnxafds,"Trae Faletogo","2014-09-21T15:16:14","You don't have 8 million subscribers you have 30 million ﻿",0
z13befc5fk34cfmf022msjcrzq3sjfxdg,"Lee Martin","2014-09-23T22:18:07","I occasionally watch some of this guy's videos, but on all of the comment  sections that I've seen, everyone either seems to be acting like a complete  asshole. That's whether they're an extreme fanboy who categorizes anyone  who doesn't like him as a 'hater' as if somehow that makes their opinions  invalid, or an asshole who wants him and everyone who even likes anything  he has ever made dead just because he gets subscribers the relatively easy  way or they dislike his videos.﻿",0
z12rjv0afr32vzka204cfpnyevznfzdqc5s,"jbarbarian88","2014-09-25T06:19:07","can't say I would subscribe, but he seems pretty genuine. not really into  his humor, but some parts really made me lulz.﻿",0
z12bvxe4pvazcnyo104cflxywnijvrvipbo,"Jonathan Vargas","2014-09-27T01:48:58","no disrespect but his voice gets really annoying after awhile. props on  getting so much subscribers tho﻿",0
z12ksvc4stuiu5oas04cfbliawerjd5oen40k,"youtubeiswhereispendmostofmyday","2014-09-28T16:33:01","Pewds: ""And now were at 8 million bros!"" Look how far we've come.. Now we have 31 million bros.. Congrats Pewds..  and Congrats bros... We have made it this far.. LET'S GET FARTHER!! &lt;3﻿",0
z13fifmqtkmnc15pu04cjzm4pyqczvvieec,"demon12k gaming","2014-09-29T17:34:26","I think this video is really funny, I really like it. I even subscribed,  mind doing the same for me.﻿",0
z13sdthpjkexydmno23zublborq4ttuqk04,"Robb Mccool","2014-10-02T03:04:10","now its 31million subscribers ﻿",0
z12rurbr1ryosbpnh22lzfrjaxfyx3gwm04,"Anthony Kuroma","2014-10-03T05:14:28","Damn I &lt;3 You Pewds And Please Bring The Comments Back Ignore The Haters ^^  And  Congratz On The 30,000,000 Subscribes  All The bro's Love You! And  Ahahahah XD This Vid Tho﻿",0
z12ctfxx4l31ujhrv04cid4obsr4yp5jqrw0k,"Nihal Gajbhiye","2014-10-03T17:02:18","Pewdiepie is One of tHe higHest suBscribErs in youTube........﻿",0
z12ygzaxzkupjx54x04cdzuxszzfffoz2v00k,"Tom Norman","2014-10-04T17:50:40","How can this video have more views than PewDiePie's subscribers?﻿",0
z13mfnwi4pufcfj1422xjbiozybaifz4104,"Withering Rose Productions SW","2014-10-05T22:50:09","TURN ON THE COMMENTS﻿",0
z12et5hikqbghjrcw233jh0a5kiespvnu,"crimsongaming25","2014-10-07T21:19:16","Just wanted to say you are an inspiration bro ive seen both series of the  waljing dead and it inspired me to start a gaming channel myself. I hope u  continue to maje make these vids they are funny as hell bro. Congrats on  your success.﻿",0
z12pzjljjvynt10lq23estprounbtrdfj,"EATAHBLE DEAD","2014-10-07T22:27:49","Hey pewds I got my channel to login finally so I can finally subscribe :)﻿",0
z12cy5wx3wqrxlcy504chhogbwnngtvad50,"BLACK HOLE","2014-10-08T09:48:01","10 REASONS WHY THE BRO ARMY SUCKS: 1. They Think pewdiepie is a god when hes just a pile of poop in the  universe 2. If they see a video saying ""pewdiepie sucks"" THEY FALSE FLAG IT 3. THEY WORSHIP PEWDIEPIE BECAUSE HES EVIL 4. THE BROS WANT TO BUY YOUTUBE!!!! 5. PEWDIEPIE IS PAYING HIS BROS 6. pewdiepie is brainwashing his bros 7. PEWDIEPIE IS EVIL 8. PEWDIEPIE WANTS TO MAKE YOUTUBE WORSE 9. PEWDIEPIE IS A VERY STUPID PERSON 10. Roblox is better PEWDIEPIE IS EVIL AND WANTS TO RUIN YOUTUBE SO PLEASE UNSUBSCRIBE HIM HES  TRYING TO DESTROY VY CANIS MAJORIS!!!!!!!!!!!!!!!!!!!!!!﻿",0
z13vupobutfbwftgs04chrubjyuzzzliih0,"Pikachu (ピカチュウ)","2014-10-08T20:58:02","How can PewDiePie have 31 Million subscribers when there are only 301  people on Earth. *Darude - Sandstorm PewDiePie exposed HL3 Confirmed!*﻿",0
z131iz1bqy2oxpz5w04ccjaj4mfbxzqikkc0k,"Cloud of Smoke","2014-10-09T16:20:46","How the f*ck does PewDiePie have over 31 Million subscribers when there's  only 7.56 people in the world? (Couple of people and a midget).﻿",0
z13shf1wmuy4ihjg004ce1e5zsikjxrxvik,"Cryoma M","2014-10-10T13:16:26","Dude u said u were. @ 8M I remember those days but now ur the most  subscribed to your über with 31 million!﻿",0
z13qev2ayyqmdx1gc04chnkwqlrtghprnqo0k,"Tmaster Chief","2014-10-11T18:46:23","best funny montage ever﻿",0
z13wst3rhrrajj2fa235cz4grlqrxlrvp,"Zoe Wood","2014-10-12T00:57:03","A period is funny..... unless you're on it..... yea.....﻿",0
z12hjfqwitrfdrgib04cdznpqyqrv54w2io,"JCWOnline","2014-10-12T00:59:31","YEAH PEWDIEPIE YOUR MY HERO!﻿",0
z120xlsiuprwxfayh04cjzr5krvks3bxstg0k,"DeKwakGames","2014-10-12T11:32:04","*Pewdiepie is AWESOME and very funny, haters fuck off*﻿",0
z12ic3yplqjgvzuhr04ci3rjzvqji3pynbw,"Melantha the dark flower","2014-10-13T04:47:59","dont u dare die on my bob!!!! i will fuckin kill u if u die! ﻿",0
