COMMENT_ID,AUTHOR,DATE,CONTENT,TAG
z12ddjvqypyusrssu22ewddagoagu1k2v,"WeMuckAround","2014-08-16T20:59:28","katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?﻿",1
z123uflrqpqwzvhts23pfr3jht3ue1kaf04,"Mike Music","2014-08-18T14:24:05","iS IN TOP 10 , IN YOUTUBE TOP VIEWS , ON 9 IS MILEY CYRUS: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CB8QFjAA&amp;url=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FList_of_most_viewed_YouTube_videos&amp;ei=OQ3yU9DWC8L4yQOYo4GoAw&amp;usg=AFQjCNGKM-Idplal6kuVKoEkVgdTT2jVLQ&amp;sig2=OnqZzad3q3CmNBe9nml4gA&amp;bvm=bv.73231344,d.bGQ&amp;cad=rja ﻿",1
z13iupjoosrpzlm5v04cf32q4oqizvsbkdo,"Jack Other","2014-08-18T18:05:37","http://www.amazon.com/Knight-Dawn-cursed-Daniel-N-ebook/dp/B00MPPQHRI/ref=sr_1_7?s=digital-text&amp;%3Bie=UTF8&amp;%3Bqid=1408122684&amp;%3Bsr=1-7&amp;%3Bkeywords=knight&amp;tag=wattpad-20     some people are very talented but some are more talented but there is no  sponsor﻿",1
z120s1agtmmetler404cifqbxzvdx15idtw0k,"Sheila Cenabre","2014-08-19T12:33:11","I really love this video.. http://www.bubblews.com/account/389088-sheilcen﻿",1
z131ynbp4yepzvz4304cj5ly3oyietfpbj0,"Soundhase","2014-08-19T18:59:38","Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿",1
z13zxxtwurq5cxuiz04cc5xapsypshtipdo,"Elle xox","2014-08-20T02:55:54","Hiya😊 I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx﻿",1
z13fwnbh5qusx1olr23bcfgjbxiljjv4u04,"Flynn Rider","2014-08-20T19:04:01","Watch Maroon 5's latest 2nd single from V (It Was Always You) www.youtube. com/watch?v=TQ046FuAu00﻿",1
z12mvbxwqoz1hlhay04cfnuzfxuwdx1pj54,"Charles Baptist","2014-08-20T20:18:13","Help Please!!  http://www.gofundme.com/RJanimalcare﻿",1
z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k,"phemion23","2014-08-21T10:25:48","http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar    download and  make money today ﻿",1
z12qvlsqppeeyt3gp04cchwaivz4f54bbho,"anne baba","2014-08-21T21:59:13","http://www.ebay.com/itm/131275322914?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿",1
z12jenlhyre0eheyx04ch1aquxfdsvgpd44,"Special Pentrutine","2014-08-22T04:50:50","&lt;script&gt;document.write('&lt;a target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt='+Math.floor(Math.random()*999999999)+'""&gt;');&lt;/script&gt;&lt;noscript&gt;&lt;a  target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt=[CACHEBUSTER] ""&gt;&lt;/noscript&gt;﻿",1
z131tjkgdtvpxzx1i23gctyj5rrluhsvy,"zeynep saka","2014-08-23T05:58:47","I #votekatyperry for the 2014 MTV #VMA Best Lyric Video! See who's in the  lead and vote:  http://on.mtv.com/Ut15kX﻿",1
z12jzv45snjidxmb004ch3qaotakv1xx50w,"sleman zezo","2014-08-23T20:28:41","https://www.facebook.com/pages/%D8%AA%D8%AD%D9%85%D9%8A%D9%84-%D8%A7%D8%AC%D9%85%D9%84-%D8%A7%D9%84%D8%A7%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89___-music/674732645945877 ﻿",1
z13nuzezjmfpcjqzm04cftuaxpb3gjmxevw0k,"MarianMusicChannel","2014-08-24T03:57:52","Hello! I'm Marian, I'm a singer from Venezuela! I was part of a boy-girl band named cubik, and I'm now singing on my own  'cause I wanted to play my own pop and pop-rock songs.  It would mean a lot if you could have a look at my channel to check my  music and watch my new video!! and if u like, subscribe to it! XOXO THANKS!!  PS: if you like a lot my channel, you can share it with your friends!!  Haha!! LOL MARIAN﻿",1
z121tz2zhzjgercem23yttsqvnuijljql04,"Daniel Korp","2014-08-24T17:17:17","katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3﻿",0
z13hyv0ixuavuliyt04cix1j5t3qgpggce4,"Paul Hannam","2014-08-25T05:37:22","In what South American jungle or any jungle for that matter do you find an  African elephant and a bengal tiger in the same place. Who made this video.﻿",0
z124czqqpmefyrxa204cd5jgrwqoctipvuo0k,"Miguel Del Valle","2014-08-26T02:44:42","http://9gag.com/gag/aAVpwj9/ =)﻿",1
z131zf0iwvjihbgp404cjtkqvzrbibkprjs,"DicesMusic .","2014-08-27T09:30:35","ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807﻿",1
z13cyh3gowyyxlotr23vsplhbt23hbmwy04,"Angie Sivrikozi","2014-08-27T21:12:48","Its a good song and i like her video clip, because its a bout a girl that  her airplane crashed on a land far far away... and she found the way to  survive! And i love the pet tiget too( Kitty Purpy) lol :D﻿",0
z13lhdo5vnyndj3p304cjjs4zze3sldrqbg,"Mai Nguyễn","2014-08-28T03:53:35","help me click on the subscribe Mai Nguyen, thank you﻿",1
z13zexz55xnnfbqnz224v1c5gziuczqno,"Ach raf","2014-08-29T02:10:56","even without make up she is still  hot     http://uk.eonline.com/eol_images/Entire_Site/2012430/reg_1024.katy.mkup.mh.053012.jpg ﻿",1
z13cwrzyolf1zh4v023ctteams25hldf5,"Zain Hassan","2014-08-29T19:00:20","Thanks to this video we know that Nokia phones can survive a plane crash.﻿",0
z12ntdriqpfni1mtf23zwb0b0p34fnyak04,"Frank co","2014-08-30T11:00:35","http://www.bubblews.com/news/6401116-vps-solutions﻿",1
z134ub2pemn1jjarh04cdb14yqagxpqy1e4,"Rusty Cohle","2014-08-30T15:22:54","The TREU DETECTIVE alternate ending! __ http://www.funnyordie.com/videos/d15fb87973/true-defectives﻿",1
z133sbv5xomtsp44k04cinywcr3sedjqekc0k,"ocean pacific","2014-08-30T23:08:02","The new Makeup Transformation with Integrated Look-A-Like Feature now  available in Ver 1.13! Do you know who you look like? Install or update  your version of Makeup Transformation  https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformation  or visit Google Play.﻿",1
z135drnwswvsgvkyq04cfjh4xpb3cn2hugg,"Sam Klein","2014-08-31T03:52:29","She named the tiger Kitty Purry  No, seriously, she did, check the video ﻿",0
z12rgdghtm3gc3j4004cizn50y3xybujalw0k,"Littleprincess","2014-08-31T21:50:57","Perfect! &lt;3﻿",0
z133uthy3uvscvxox04cfr1bjw2idvehcxw0k,"Justin Chery","2014-09-01T17:55:34","And after the video ends, a 13 ft. boa constrictor squeezes her to death.﻿",0
z12ihhpimqitsznag04cc3y5jke1d1rhkus0k,"Jack El Matador","2014-09-02T18:54:01","should not have paused the music, this is a clip, not a movie.﻿",0
z13sfvhiwxmqz3xad04cddehoyr5g1i5c0s,"TWIN MELODY","2014-09-02T19:57:01","  HI!:D!:) We’ re TWIN MELODY ,17 year old twins :) WE DID SOME COVERS!!WE DID A COVER OF BIRTHDAY BY KATY PERRY!!  PLEASE JUST TAKE 1 SECOND AND WATCH IT!! THANKS,MERCI,GRACIAS,DANKE,OBRIGADO,GRAZIE ….    !!!  &lt;3  XX HAVE A NICE DAY!!:D﻿",1
z12utdmrdmz1ctouj22yu52pqt2if3pwl04,"Yerki el duro","2014-09-03T11:29:56","Nicee!!sabrosura viva https://soundcloud.com/yerki-elinmigrante/yerki-myb-move-your-body﻿",1
z121gbuy2unhc5m4n04cf3kyslqhepeqgvo0k,"Santeri Saariokari","2014-09-03T16:32:59","Hey guys go to check my video name ""growtopia my story""﻿",1
z12ytrbydy2ogluio04cfdmrdvn4ijrr3kg0k,"Braiden Short","2014-09-03T22:46:22","http://shhort.com/a?r=HuPwEH5ab﻿",1
z12yxpmqktb4zxptp221j3njlmjbtfgmi,"VitalXtreme","2014-09-04T03:56:53","YAY IM THE 11TH COMMENTER!!!!!                                    IF YOUR  CRAZY PLEASE DONATE BITCOINS TO ME AT: 1FHeNqx1twqM153v2PTAyieJNEALAhZvEM﻿",1
z13ax5sicvvxsx3lx23vuf45tye4etl1g,"Kasia Hill","2014-09-06T02:44:43","http://shhort.com/a?r=G8iX5cTKd﻿",1
z12ag5uwdzrajx1yp04chp1r2sa5ubugez00k,"xhonavsky","2014-09-06T20:17:52","I love this song, it´s for empowering every woman :)  ""you´re gonna hear me roar"" ;)﻿",0
z13jtvmwoqjvsxj4p04cdhbwswnsf5qqv24,"Ricky Smith","2014-09-07T02:43:55","This song makes me want to drink bleach﻿",0
z12bjffg3yu4ybx4e04cjzfbyxqcdzyxl3s,"maurice davis","2014-09-07T02:59:54","If she really did this there she's hardcore﻿",0
z13bzjvw1suhj3sjp04cfr54vuy2wzarbyg0k,"Divergent lover","2014-09-07T05:52:45","http://shhort.com/a?r=Jt2ufxHxc﻿",1
z13xvrgzkoydytjr304ch1no1raxwjahesc0k,"Richard Valko","2014-09-07T15:01:49","Follow me watch my videos :) Follow me watch my videos :) Follow me watch  my videos :) Follow me watch my videos :) Follow me watch my videos :)  Follow me watch my videos :) Follow me watch my videos :)﻿",1
z13jhj1wdzmiwjdjn04ccx2gfpynuzyjo4w,"Robert Kim","2014-09-07T17:13:39","I'm sorry Katy Perry, I was being weird. I still love you &lt;3﻿",0
z120uhiw0ubhcnxvi23uw5oorpuncvso204,"tombraiderxXx12","2014-09-07T18:38:10","I'm not a big fan of the song but this video is awesome!﻿",0
z12kjjlhsmiqsfzrb04ch5i5rt2qvbahppg0k,"Eder Rodriguez","2014-09-07T19:30:24","katy perry  just stop it and dont do a song i dont like it﻿",0
z12hzb1hzxbjh310c234ddqgoluidjufb,"Aemon Sevker","2014-09-07T19:34:29"," GO TO MY CHANNEL and check out my written songs﻿",1
z13bejijvrbdy5mrg04cgv3bjvubyxoi050,"GGSCommunity","2014-09-07T22:36:24","Like Gorlin-Goltz Syndrome Support Community, you are not alone. https://www.facebook.com/GorlinGoltzSupport﻿",1
z134e5zjck2agxwd423hdjgx1y3ndvhf4,"Christopher Pete S.","2014-09-07T22:39:21","Subscribe and u are gonna hear me roar ;)﻿",1
z13ay5zytl3icfrij04cc1kakqb4cpu4oks0k,"Kathy L.","2014-09-08T01:03:41","In my opinion I think you look better with black hair then blond hair : )﻿",0
z13tc1brnvvpxtd3i225u5djckjntpniz04,"Sofia Aristizabal","2014-09-09T00:43:52","I loved, she is amazing.. OMG your eyes*_*﻿",0
z12qvnw51y31ulrx304cjbkq1yzqzdkiytg0k,"jessica durham","2014-09-09T06:10:07","Please help me give my son a grave.  http://www.gofundme.com/BishopsGraveMarker Or please just share it on your  fb page, I do not have one anymore.﻿",1
z13mh3ih5xqtdvt3z22xdhvp4pfhxfmhz04,"Rahul Thorat","2014-09-09T11:26:50","You gonna hear me ROARRRR.....﻿",0
z13xxdyxcsbwdda5l04cfdexnunxzrgwo2o,"snc","2014-09-09T17:08:44","follow me---&gt; https://twitter.com/f0llowshoutouts ﻿",1
z13lsbqpwk3xej2jv04cetyypm22w3pgo4s,"Christ Is Risen","2014-09-09T17:59:18","I WILL FINISH THIS DISSERTATION! And I will laugh in its face when I  finish! Roaaarrr =3﻿",0
z12tvfbi0sntvhgzw04cgf35lymwivhqepo0k,"blondedbythelight703","2014-09-09T20:36:30","She's an old Whore!﻿",0
z131xvagrrnevlmao04cf1dq2or1snlqkso0k,"taione88","2014-09-09T21:03:35","Please share and help to my Friend! http://www.gofundme.com/jormis  Thank  you very much!﻿",1
z12xituo3vvdxvrhk04cdxmilwfwhfdgmz00k,"moilovemoi","2014-09-09T22:34:28","ROAAAAARRRRRR 🐯🐯🐯﻿",0
z12wsbxquxjthdm0i22jc3ehdnuhwv5xi04,"caleb owczarzak","2014-09-09T22:35:25","This looks so fun and it's a good song﻿",0
z12wujphdvrxcbksz23lc3j5xsqadn0cz,"Made2Falter","2014-09-09T23:55:30","Check out our vids, our songs are awesome! And that I guarantee :)﻿",1
z131i52zez2uythxs04chxi45y2otxcjcw00k,"Jessy  Riivera","2014-09-10T01:19:03","I love You Katy ♥﻿",0
z131xnwierifxxkj204cgvjxyo3oydb42r40k,"YULIOR ZAMORA","2014-09-10T01:35:54","I    loved        it           so       much          because         you          get         to         stand            fear .﻿",0
z13ndjiobv24y14tp230gvzjeovuup1vf,"Nicolás Jara","2014-09-10T01:50:55","Click For iTunes code http://shhort.com/a?r=0LaviqU2b﻿",1
z13ncdbb1urrxdhcs22gfp35gkqiuhgcr,"Neo Joey","2014-09-10T09:09:57","Katy perry is and inspirational singer her voice is awesome and I loved her  so much . She achieved music history and I couldn't believe that . Guys if  you could take 1min to go to my channel and watch my first video I would be  greatly thankful for this :) ty guys N katy is still awesome xoxo﻿",1
z122tnij5nmvhtqkx22jdnc40rzbulxwe04,"Jack lewandowski","2014-09-10T11:48:08","Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿",1
z13nt3s53sbnupdoc04cjpuwhzvdh5gyr04,"Sofi Duarte","2014-09-10T23:34:14","3:46 so cute!﻿",0
z12ijzhpitadz15sb23bgxfoilenufewr04,"Walker's.Enchanted.Music.Channel","2014-09-11T02:15:22","i think they were drunk when they shot the first half of the video and then the sec on half comes in, and her boobs are magically bigger and  she's more beautiful suddenly, and the dude practically vanishes ﻿",0
z13sgp1qayzmcx0tq22dy5wqllnpfvsv0,"Ken Santiago","2014-09-11T15:05:08","Roar is without a doubt your best song...feel good song with a message for  everyone. Good job Katy﻿",0
z12sixzbalueu5irr04chv1yhpy4t5ky31g,"o olek","2014-09-11T17:43:49","The great mother of the jungle. Sweet and natural. I like her videos.﻿",0
z13dexprepfgfjjai04cetejapnqxjq4fj0,"Misael Navarro Leon","2014-09-11T20:19:56","Katy has conqueror's haki &gt;:)﻿",0
z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k,"Dj enderman","2014-09-12T13:41:05","There is 7 bilion poeple on earth Now stop being dumb﻿",0
z12ayngz3kffwhr1x22ei3agorrhebndb,"Analiner Benny","2014-09-12T15:08:27","I love this shit but I disliked it because it's sucks﻿",0
z13ogjwqvuazsh0v123evnzipxyjx5fcv,"ENZOxDV9","2014-09-12T19:45:34","this video is very inaccurate, a tiger would rip her face of﻿",0
z13rv5abiqvggpsz304cdr54xnndwtxbl44,"Yoshi does Minecraft","2014-09-12T21:41:24","Are those real animals﻿",0
z13is3w4ixr5cjkwv04cibzocqeicbfoxsc0k,"Steve Gallagher","2014-09-13T15:05:12","Maybe the best music video in the last 15 years? This is how pop music is  done folks!﻿",0
z13oilua4nu5ulzs122xvdc5skfqzfy5y04,"Jouri Osman","2014-09-13T15:05:13","I love KATY PERRY &lt;3 &lt;3﻿",0
z12nsngbgzqwyxnmk22sibsqbwqlzfuva,"John Chen","2014-09-13T15:37:09","Boooobs﻿",0
z13kvddrenfhxjeod04cg11pkk2sg1vbr0c,"Buffo hrdfjiu","2014-09-13T17:48:14","I really don't understand how this has 600 million views lol. I'm not  hating or anything, it's just confusing. ﻿",0
z12nfn4yazrphtzwi04cchahoxqlvtc4mvk0k,"KatyPerry Queen","2014-09-14T09:47:10","Its almost Katys birthday! October 25th Lets say happy birthday to katy!!! ♥♥♥♥♥♥﻿",0
z13wwx4g2wmufxn0t235flwo5qu2sdrs3,"Abhi Vats","2014-09-14T10:27:26","Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*﻿",0
z12njp45xonlypf2x23ketjjpzjee3cyt04,"bea boots","2014-09-14T12:42:56","great song you go katy!﻿",0
z13tuhgotq3ifrl0423uwx35trelwdwdd,"jay cruz","2014-09-14T13:52:43","looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿",0
z12lcb0rxw3qtlsqm04cebpbjkqjtdza1xs0k,"Veronica Kkk","2014-09-14T14:17:49","My telephone!﻿",0
z13lwjvwbrqgdrdut22qhf54gvqwuz1nv,"Thalia Grace","2014-09-14T15:55:13","This comment will randomly get lot's of likes and replies for no reason. I  also like Jello. Strawberry jello.﻿",0
z13mxjrbuyv5slha204cjdwg0wauylyap3w,"Peter Wilkes","2014-09-15T15:48:57","really want this video to get 1 billion views, would be amazing!﻿",0
z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04,"Alanoud Alsaleh","2014-09-15T18:27:56","I started hating Katy Perry after finding out that she stole all of the  ideas on her videos  from an old comic book. Yet, her music is catchy. ﻿",0
z12vwdpzylnfhdhoc04cfxhbdrjqed2rjh4,"jose ramon Bocarejo","2014-09-15T23:53:03","How can this song have 629 million views while there are only 7 million  people in the world?﻿",0
z124spyhambnyly1l223gzliqmqxyxzy304,"Magic Johnson","2014-09-16T03:36:41","Katy Perry is garbage. Rihanna is the best singer in the world. ﻿",0
z13wxrja2ny2jfq0r22ojhwwdpimt5ogu04,"Chloe Steiner","2014-09-16T04:11:05","Katy Perry is part of me Katy Perry is my firework Katy Perry, I love you﻿",0
z12wc1vj2mytepiki22lf5bggrynfloa304,"Rolando Viray","2014-09-16T07:11:53","This Song Was Good Until It Got Overplayed The Hell Out Of On Radio﻿",0
z13mel5zokapi1ax004cg3goburlghkwdk40k,"Jian Li","2014-09-16T07:45:05","see it all, human folly right?﻿",0
z13gsbt40s25vre2q23rdtmxepytftaei,"Jana Trpevska","2014-09-16T10:46:47","Great.This is a song﻿",0
z13ye5lzknauy3ilv22nfbm5kyjgdbo1h,"Amana Amjad","2014-09-16T11:36:51","Awesum song!! Jus luv it!﻿",0
z13ithgi0zjwz15rn04cclkgxpafydzocrs0k,"Harrison Lloyd","2014-09-16T20:32:46","Imagine this in the news crazy woman found acting like a tiger and bit jims  ear off﻿",0
z13nhjbxcwe4stwwz04cfpfoqrzghr540ns0k,"Mandeep Kaur","2014-09-16T21:03:17","selfie alert﻿",0
z12nj5gwruilz5a4y04cfdda2wfgz1lwecg,"Chris Madzier","2014-09-16T22:50:28","Your going to hear me Roar !!!! :-))))   #soundsofsunday ﻿",0
z13wthrbisjqg5cm423qxnpopsrowzvzg04,"DatoJason Jason","2014-09-17T19:52:54","It is a shit﻿",0
z12iwnkoukqythvf022xx1ii4xisfn2dd,"Emma C","2014-09-18T22:27:19","i am a big fan of you and i love you﻿",0
z13jffkgavyhv5tkq22lyboo2subj1vu0,"Tushti Chakraborty","2014-09-19T15:30:47","I &lt;3 Katy Perry!﻿",0
z12zyrnp1unbczz0v23mhr3wwoa0vfcak04,"Kaida Tong","2014-09-19T19:25:33","Since she is a feminist champion, why would she want to reinforce the  stereotype of girls being girly by painting the nails of an elephant that  probably wouldn't even appreciate it?﻿",0
z12twzjoszz0xxuo304civmjxyjiv3hg5rw0k,"MrCollinGabriel","2014-09-20T00:50:13","This is fucking shit. From the first notes, that becomes clear. Complete  and utter shit. May God come and cleanse the earth of the complete and  utter idiocy which is humankind.﻿",0
z12zttujlvi5iptyo04cfnyq4rqeip0bpt40k,"Sarcataclysm","2014-09-20T23:11:39","At least she didn't get rid of her completely useless makeup.﻿",0
z12zzvtjxkn1tvdpy04cgvcrxprhypz5oek,"The Technology Zoo","2014-09-21T14:48:53","I love roar and Katy Perry. She is my favorite singer and sometimes I just  mute the volume and look at her!﻿",0
z13byjoiuqvhctxc423ahhxafrizwhfto,"tonya parker","2014-09-21T23:01:03","This is the best of the best video in world!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",0
z13wvdhxeyqeidsmz22jehupivbqxjvtp,"Ramen Noodles","2014-09-22T05:28:44","She's got it all. Incredible voice, extremely hot, nice tits﻿",0
z133unbosvyetbf4n04ccboqbqnydzhrtg4,"tomo fr","2014-09-22T08:36:36","I really like this song.﻿",0
z12pi3wbqljkwjher23stftwykbzid1fv,"Hany Faisal","2014-09-22T10:08:17","my son love so much﻿",0
z13iijhzqwz4gxek122ugd3bllbks1011,"Alef Paulo","2014-09-22T14:33:15","Y LOVE YOU﻿",0
z13ighawfwy5y5t5a04ccnp5dozetzfpq0g,"Snipe Last","2014-09-22T19:34:46","why the elephant have a broken horn﻿",0
z13zyrkanyf2y3cxw04chznrcxmefpkpf3s,"Shane Lumsden","2014-09-23T10:42:34","Where did she find all that make up in a freakin jungle?!﻿",0
z134hvcalzjkd11w304ccxlhipnqudd5hkw0k,"Danuchi zuuzu","2014-09-23T14:55:49","so cute that monkey *-*! ﻿",0
z12isxfbaqulfttva23qjxkwem2bcvlyv04,"Ghazwan Mattoka","2014-09-23T17:19:23","Nice song﻿",0
z12xe1uw2sv3i1dm322nhrcazuitt3cjv04,"Ronnie Cromer","2014-09-24T14:45:16","You are all sheep, period. This is terrible music.﻿",0
z12yj3cwwqf4vlb2d23au5zhhvjpjth2o,"The Technology Zoo","2014-09-25T02:20:26","In the beginning she was scared off everything and next thing you know she  is out in a leopard bikini!﻿",0
z13yjbgh1qzmxly5o04cfxm5vumeibdgq1w,"Wonderfulkid","2014-09-27T01:46:14","I love her green eyes﻿",0
z13derchioqxifr1m22pztjgvwuewvtz404,"Jane Kaspar","2014-09-27T11:50:38","How old is Katy perry?﻿",0
z132e5hhbwvxivbib04cf1wzdqnfdbgoyak,"Crafting English","2014-09-27T13:31:16","most popular video on youtube  ﻿",0
z13qxj4avoquihrc322byvrxrxasvviac04,"Romix &amp; Muffy","2014-09-27T19:10:39","NOKIA spotted﻿",0
z12iwthq2zn5xtxcc23hw1jjxmzddt3ft,"Radiovarietyshow","2014-09-27T20:00:52","I hear this all the time on radio and its really irritating. That being  said, i like the video﻿",0
