COMMENT_ID,AUTHOR,DATE,CONTENT,TAG
z13mcpkzpoz1hj3o304cfd3oouf2tj1rnk40k,"StuntmanGaming","2014-01-21T02:29:43","Behold the most viewed youtube video in the history of ever﻿",0
z125gx4g5wemgtyvr23ryvlrbxjvwl2mi,"David Bell","2014-01-21T03:18:31","the most viewed youtube video of all time?﻿",0
z12lzbu4iymmvjgj004cdjaonunljbjwwo00k,"virgie natividad","2014-01-21T07:33:30","969,210 dislikes like dislike themselves﻿",0
z13zz3cjwmztcni0p23ug3vb0pasfvzqc04,"Dymetex","2014-01-21T09:03:36","OMG this oldspice spraytan party commercial omg....i'm sitting here ""NO  this isn't a real thing is it? OMG"" ﻿",0
z12ifxrbkmaechwtt22jwryqmoaefhipf04,"MrTuizentfloot","2014-01-21T13:39:13","This is the only video on youtube that get so much views just because we  want to see how much views it has. 1.000.000 every day, I mean, Most people  think a video is popular when it actually gets 1.000.000 views.﻿",0
LZQPQhLyRh_hbykd_Xw4oDROJbJTFrs-UbSB2xk8gRk,"OREOGAM3R","2014-01-25T19:36:25","It's been back for quite a while now.",0
LZQPQhLyRh9U7Lv_DKpJ7lawpBCotxfgHzBy93Tk028,"LEONARDO CAETANO","2014-01-27T19:36:00","2 Billions in 2014",0
z12eexphzo2uslizg04cirmywyzjdnm5gqc0k,"fab life","2014-11-02T00:48:57","plz check out fablife / welcome to fablife for diys and challenges so plz  subscribe thx!﻿",1
z124fn5ahqnfdbxtg23ihlijyqjqtr1lk,"Oh 1080s","2014-11-02T01:08:10","Sub my channel!﻿",1
z12lubwrvv35zpzub23ywxbbiuawjbalc,"Ariel Baptista","2014-11-02T05:06:46","http://www.ebay.com/itm/131338190916?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿",1
z13osfxhtkfmwpxue234z3wimzmcs1k2x,"Stefano Albanese","2014-11-02T12:04:36","http://www.guardalo.org/best-of-funny-cats-gatti-pazzi-e-divertenti-2013-5287/100000415527985/ ﻿",1
z13gsp34uumcdje4q04civk54zr4wr0gxjc,"Lucky D.","2014-11-02T14:53:06","http://hackfbaccountlive.com/?ref=4604617﻿",1
z123e1gg3zyuf30ox04cdtbzgmaby3ehjc0,"Lucas Trigo","2014-11-02T15:52:22","WHATS UP EVERYONE!? :-) I Trying To Showcase My Talent To The World! I Have Over 3000 SUBSCRIBERS! I PROMISE! I Dont Suck! Please Spread My Covers Around, SUBSCRIBE &amp; Share! Thanks so much for all your support! Lucas Trigo -Stay Awesome! ﻿",1
z12ywjvgdtrhxdlz504cd1tquqvuhbs4abw,"Angel","2014-11-02T17:27:09","Hi there~I'm group leader of Angel, a rookie Korean pop group. We have four  members, Chanicka, Julie, Stephanie, and myself, Leah. Please feel free to  check out our channel and leave some feedback on our cover videos (:  criticism is welcome as we know we're not top notch singers so please come  leave some constructive feedback on our videos; we appreciate any chance to  improve before auditioning for a Korean management company. We plan on  auditioning for JYP, BigHit, Jellyfish, YG or SM. Thank you for taking time  out of your day to read this !﻿",1
z122f1fy5muwdxdxd04cexyxes3hh5hrifc,"Squir3","2014-11-02T18:34:03","http://woobox.com/33gxrf/brt0u5 FREE CS GO!!!!﻿",1
z12jud4o3n34v5wph04ce3db0y2njn55gog0k,"Kaya Roberts","2014-11-02T20:00:37","Admit it you just came here to check the number of viewers ﻿",0
z12xxjkwevvjzvvms22xz3sjqovty3qip04,"Prim N.","2014-11-02T22:48:21","Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",0
z13ydfww3ruysvtmv23muhspwqqjszwjc04,"James Ridge","2014-11-02T23:25:44","Check my first video out﻿",1
z13vs53zipmszf1ib04cerd5xlmzdz5qlzw0k,"Minecraft-Viasat","2014-11-03T14:38:53","Check my channel﻿",1
z13wzt5yezvhsboz104cjlkqalz0fpcglmk0k,"Alessio Siri","2014-11-03T16:43:36","PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿",0
z135fnx4ntvdx1rzn04cih1ihmqtsrbzcno0k,"Backup Plus","2014-11-03T17:39:07","Suscribe My Channel Please XD lol﻿",1
z13dztbi0nnvdruas04cjrmjwrnvvd4jxjw,"Almighty Toffeebomb","2014-11-03T19:09:40","Wow. Comments section on this still active. Not bad. Also 5277478 comments.  (Now 79)﻿",0
z13hgfzhnrj3sx0m222sfbo4drq1e5xyp04,"Meth Lover","2014-11-03T20:32:26","http://binbox.io/1FIRo#123﻿",1
z12pzpvbfl2igbwhe04cihtpuwymvr5gvsg0k,"NstyIC Gold","2014-11-03T20:41:23","Ching Ching ling long ding ring yaaaaaa Ganga sty FUCK YOU.﻿",0
z12wvpdwfzzkfrerq04civhigpqrcxmxjzc0k,"Никита Безухов","2014-11-03T21:38:17","https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project﻿",1
z12ufn5puwnve3b2k22ntjqogym0fllgb04,"Angek95","2014-11-03T22:28:56","Check my channel, please!﻿",1
z13xslra3myri3jsn22hs1wxbyuvxplr004,"Arianna Leighton","2014-11-03T23:02:47","Does anyone here use gift cards like Amazon, itunes, psn, google play,  itunes, or any other gift cards? Then you'll be happy to know you can get  free gift card codes for free from an amazing site. Here is a $50 itunes  gift card code XXBB5TCZHM39HVZD﻿",1
z132v5iajkjuhfkyn04cg3mxclnnzj0yxmo0k,"richardex8","2014-11-03T23:03:03","Why does this video have so many views? Because asian things are awesome and non-asian countries are jelly so they  try to learn from asia by looking at this video d:﻿",0
z12mtx5hxnutsxzfn23tsljjrm2mwxtwm04,"Олег Пась","2014-11-03T23:29:00","Plizz withing my channel ﻿",1
z121ft552pzpzhiab04cffmwitfii3lr5v40k,"Crooked Gaming","2014-11-04T00:00:57","I made a gaming channel (Unique right?) :L Angry Minecraft!﻿",1
z135jnejqyylxvxc323tifugxr3idl1oq04,"Monwar Sarkar","2014-11-04T00:18:07","Please help me go here http://www.gofundme.com/littlebrother﻿",1
z13sx1mitrmpcls3f22hi5ep1yq5cvmld,"roflcopter2110","2014-11-04T02:22:06","http://thepiratebay.se/torrent/6381501/Timothy_Sykes_Collection﻿",1
z13juvrhisuzsfczo04cgnsxhlfdiz2rhho,"Imprezzi Vidzz","2014-11-04T03:12:23","My videos are half way decent, check them out if you want.﻿",1
z130gviqarmshdnau04cdzigvs3jepx4qw00k,"khir abqari","2014-11-04T07:37:28","they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ﻿",0
z12zdj5ptyzpurkan04chtsqjszjxfmrk2w,"Gloria Garcia","2014-11-04T11:38:51","subscribe to itz recaps and above diddle﻿",1
z12li5throi5u540y220chro4nn5gl52k,"xSparkShark","2014-11-04T12:40:15","Screw this Chinese crap i dont even understand what he is saying. Why isn't  he speaking English like everyone should?﻿",0
z13dsnfaozyyil4m322jijgx5m3aehem2,"Emerson Zanol Zanol","2014-11-04T13:48:04","need money?Enjoy https://www.tsu.co/emerson_zanol﻿",1
z13tczojhrqbjhv2c23kfby5wpysgpopa04,"Lars Zaadstra","2014-11-04T13:54:25","Sub to my channel visuelgamingzNL I sub back﻿",1
z13qgviizlv1d1c1422lylyahqz2h1zm5,"Connor Groom","2014-11-04T18:00:07","sub me if you dont like the song﻿",1
z13sgnbzkwjqhhd5004cfzaheobvzbuopyg0k,"Kaiser Dragon","2014-11-04T18:09:18","This is a weird video.﻿",0
z13etzhwwvzye1oav04cehnitxf5cx2xkts0k,"Monster Sifou","2014-11-04T18:30:39","8 million likes xD even the subscribers not 8 million xD﻿",0
z12ftpab5svihfffz23kf3iiymiwjzesi,"trespasser4000","2014-11-04T22:07:22","This song never gets old love it.﻿",0
z13jsrtahyyqv53jc04cdr4bcwfwg3lauek,"kenny clayton","2014-11-05T06:34:19","#2012bitches﻿",0
z135f3rwwnjafnnrv04cirmifl3lipewgl40k,"Akymonix","2014-11-05T07:01:34","Made in china....﻿",0
z13lip25arigch3rj04cf1ko0pnczzyrtng0k,"Gaming Land","2014-11-05T07:48:10","5 milions comentars and 2 bilion views﻿",0
z12rsjsiimjkjfkwt04ccbgosvrbgxupxu00k,"Norman Reid","2014-11-05T08:12:06","Mix - PSY - GANGNAM STYLE (강남스타일) M/V: PSY - GANGNAM STYLE (강남스타일) M/V﻿",0
z13vx3kbgmq5fnlgj04cfdoqtpfyw5xqzuc0k,"rolle54100","2014-11-05T10:43:27","how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)﻿",0
z13pdjsgqkjjtnlqz04cgtxafxqtylmixxg0k,"xMasterGGx","2014-11-05T15:25:34","2,124923004 wiews... wow﻿",0
z124i3ygclj0xn4ly22jzb5a2ubvtbev1,"Abdinasir Omar","2014-11-05T15:28:28","Great music anyway﻿",0
z12kuncrps35wp1l0220s3t4ym32dtpin04,"Aleksaivan Neidert","2014-11-05T15:35:49","PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿",0
z123gnabnwbqtr1e022jejij0zzzez2os04,"Luat ha hpuoc","2014-11-05T15:38:10","so crazy, over 2 billion views, not US, not Uk, its Korea republic, its  asia﻿",0
z12dzlpo0ueie1go404cfjjwsxf1g1lrtdo,"Amir effect","2014-11-05T17:18:14","Can somebody wake me up when we get to 3 billion views.﻿",0
z12jxvuzgxusjl1jw04ccxshdwyfx1pjzfk,"lakis constantinou","2014-11-05T18:02:31","PSY GOT LOTS  OF MONEY FROM YOUTUBE THAT HE GOT FROM 2 BILLION VIEWS THIS  IS THE MOST VIEWS IN THE WORLD :D﻿",0
z13gypjrmumhxromj23jyjhhenvdgpuxh04,"HarveyIsTheBoss","2014-11-05T18:16:55","You gotta say its funny. well not 2 billion worth funny but still. It  clicked and everything went uphill. At least you don't have JB's shit on  #1.﻿",0
z12wilyi3mzzjlzkw225hrzrxvb4tjgln,"M7AMDksa","2014-11-05T19:51:38","❤️ ❤️ ❤️ ❤️ ❤️❤️❤️❤️﻿",0
z12uw5z5roiqel3ds22iifbhbmnijn1qz04,"Noah François","2014-11-05T20:15:09","Ahhh, 2 years ago....﻿",0
z13nwn54ukukyhdfb223vttqnu31hvf4k04,"nachopinca3901","2014-11-05T21:14:36","Stupid people... this video doesnt have 2 billion visits. Have 2 thousands  millions﻿",0
z12ehhxzutqbsjrpq04ccjlqhrv5y3dzkn40k,"NursePoison","2014-11-06T01:12:14","I think this is now a place to promote channels in the comment section lol.﻿",0
z12mzferzsanzhld022fhhdarrusivwkq,"marye","2014-11-06T04:42:33","Oppa! Yeah! Best Song!﻿",0
z13zhhualofpyz22z22pydei0oeyt5abc04,"unknown","2014-11-06T14:50:18","😫😓😏😪😔😖😌😭😎😚😘😙😗😋😝😜😛😍😒😞😷😶😵😳😲😱😟😰😩😨😧😦😥😤😣😮😴😢😡😠😬😕😑😐😯😉😈😇😆😅😄😃😂😁😀😊☺  every single types of face on earth﻿",0
z12sil2ziqneyjxpx04cehcgcsmmcr1a3ew,"thevlogmasters Vlog, Challenges en nog veel meer!","2014-11-06T15:28:54","▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ ＤＡＭＮ ＴＨＩＳ ＣＯＭＭＥＮＴ ＩＳ ＦＡＮＣY ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬﻿",0
z12oep2i2ybiyn0sy23tc1uptrmkhxbse,"Andr3wco7","2014-11-06T17:59:30","I found out this song now﻿",0
z13huxgx5rikd13v422khjnjusyvzxx4c04,"michelle clough","2014-11-06T18:00:04","2 BILLION!!!﻿",0
z12qzzbpbzn4c5zwu04cir5gmzfozhy4cjk,"lebanonwarior1","2014-11-06T18:07:21","Song name??﻿",0
z13dtz1zzkagdromt230g5cqfsejstr3p,"Digital Media Butterfly","2014-11-06T18:55:14","The most watched video on YouTube is Psy’s “Gangnam Style”, with 2.1  billion views. PSY - GANGNAM STYLE (강남스타일) M/V﻿",0
z13hfnup3tmvxhqfx22yvx4qnwj2gjj2a,"Moymoy Palaboy","2014-11-07T01:24:27","This is the best, funny and viral video of history (youtube) THE TRUE﻿",0
z12uwhfpwnfrepmhg04ccx2ioxqzip4o0xw0k,"VIP 2NEXO","2014-11-07T02:02:02","OPPA GANGNAM STYLE!!!﻿",0
z12kttwqvzi4fd0ei23rdp4xjt2ef5hbk04,"Gaming 101","2014-11-07T04:13:47","The funny thing is, 1,700,000,000 of the views are spam bots. I mean c'mon  2 BILLION views? BS!﻿",0
z122dfb5htjxgpbot04cdj1aikatybbjsb0,"Kitts Hausman","2014-11-07T04:48:01","It's so funny it's awesomeness lol aaaaaaa sexy lada😂﻿",0
z133xzqp3ubgyf2ko22osxkrfzvbd5b2y,"TheInfectedDoge Gameplay","2014-11-07T05:04:28","most viewed video in the world﻿",0
z122srjbvovwzxg0522yd1i4ty3kznxqs04,"Warrdrew","2014-11-07T07:46:57","I'm here to check the views.. holy shit﻿",0
z13lezboqn35jtqlm23mcpgp3tjbghmvk,"Parssa Alimadad","2014-11-07T07:54:13","Dear person reading this, You are beautiful and loving Have a great day﻿",0
z12aillowmuftn5l022cv3hwbofjctgch,"Cool Ong","2014-11-07T09:55:39","The Guy in the yellow suit kinda looks like Jae-suk ﻿",0
z130xbcwfnj5vlskv23airsxqqfqvhl5504,"Adam Mudd","2014-11-07T12:16:08","How are there 2 billion views and theres only 2 million people in the  world!?!?!?!! MULTIPLE ACCOUNTS!!!1111﻿",0
z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k,"Cromwell John Pascual","2014-11-07T12:51:06","WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!﻿",0
z12mx3zj3pqigd3nb23xtpzwnriczf0zo04,"Starfire003","2014-11-07T12:58:57","OMG 2/7 People watched this video because there are 7 billion people in the  world and 2 billion watched this﻿",0
z123gh5o1pibgntf222einrisrfasnha104,"Romeo Sweeney","2014-11-07T13:33:12","this has so many views﻿",0
z13xgr1w3oeycnszq04cihybwtimi3vqc40,"Thanh Phong","2014-11-07T13:48:31","OMG over 2 billion views!﻿",0
z13qgpqwlqbgj5jqy04cgnjqruv0gpdaino0k,"css403","2014-11-07T14:25:48","i am 2,126,492,636 viewer :D﻿",0
z121eftbimqgy1p5504cjx24tpvbjrpisnc0k,"sagar basnet","2014-11-07T15:31:25","The population of world is more than 7 billion﻿",0
z130zp15xof5db0x204cfv55awj1wl3aipc0k,"Gianpaolo T","2014-11-07T15:58:09","Wow 23 min ago﻿",0
z12lsp3pnmqlirwwk04cepijkvrustgbcgs,"Isuzu","2014-11-07T16:38:47","P E A C E  &amp;  L O V E  ! !﻿",0
z12iubmp2mv1txfsy235vb2xdqirufcp304,"jayson calzado","2014-11-07T17:03:01","How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿",0
z13rwrwppmyugtzco23xzjswqmrzilyxw04,"Vepi road to TIx","2014-11-07T17:54:36","Still the best. :D﻿",0
z12iircxtsjpwvqbd04chjzbemjtj5kohxg0k,"Bert Dionne","2014-11-07T18:05:40","The most liked video on YouTube...﻿",0
z12twf5qnmr2vhzsp23nzvn43uekgp4hq04,"no honesty","2014-11-07T18:11:06","Still watching this 2 years later? ﻿",0
z13dibpi3raby5evk22yzhfwuli2hnj0t,"Aj Riberal","2014-11-07T18:52:29","Lol...I dunno how this joke gets a lot of likes, but whatever. xD﻿",0
z13ajrybhwehvxctd22xjvnjvvfig1mai04,"SRK FAN","2014-11-07T19:18:25","2 Billion Views For This Piece Of Shit... ~ A R E ~ Y O U ~ K I D D I N G ~ M E ~﻿",0
z12xczhjizrzuhvlp22gh3apkrasg3ggt04,"Ben Stalker","2014-11-07T19:27:45","GANGMAN STY- *D-D-D-D-D-D--DROP THE BASS!!*﻿",0
z13zv3phsxnput04k04cdnkw4svghdnas4c,"xxxTheMikeTxxx","2014-11-07T19:33:03","Will this song ever reach 7 Billion Views?﻿",0
z130vjpadznpiv44x04cgd1ooljghlzg0es,"ahmed khalifa","2014-11-07T19:45:26","Hello all 29.24% earth population of the world, hope your having a great  day :)﻿",0
z13rdtkxmnfsdptlc22qwryhlsrfslcht04,"Adele Lupei","2014-11-07T19:47:06","Is this the video that started the whole ""got my dick stuck in an elevator""  excuse thing? ﻿",0
z12sjrqiurm3sd4rh04chz4oplrmhzmgzmg0k,"Stronzo Chicheritr","2014-11-07T20:01:15","prehistoric song..has been﻿",0
z13sw1fapx2dijgv323dur5rcyz3urnut,"none dies virgin life fucks us all","2014-11-07T20:05:35","You think you're smart?        Headbutt your face.﻿",0
z12di5a51quhttio304cirdpnvroex14jfg,"JakeFrostMiner Palanca","2014-11-07T20:12:11","DISLIKE.. Now one knows REAL music - ex. Enimen ﻿",0
z13wj1pgwlfjjjn4d04cilo5nwnhsbdavzg0k,"Tee Tee","2014-11-07T20:16:51","Loool nice song funny how no one understands (me) and we love it﻿",0
z13pfnrxuyelivdoz04cgdx4esa2dxeymck,"Oopsthenameistoolong Oh well","2014-11-07T20:18:19","Like if you came here too see how many views this song has.﻿",0
z13wf3fztpfffjoit04chjaxhkurtf1oh5g,"witsnow roxiie","2014-11-07T20:45:32","We pray for you Little Psy ♡﻿",0
z132fb4jenqfv5x2r23swfmiyrafyf5ue,"johan gade","2014-11-07T21:06:36","''Little Psy, only 5 months left.. Tumor in the head :( WE WILL MISS U &lt;3﻿",0
z12rd3vqqsjydb35a04cfxi4kprfxruh5ew,"Melissa Harmon","2014-11-07T22:01:04","how is this shit still relevant ﻿",0
z12ffbi4hyauctqeg22livra0kzjcjffv,"Eddie Murphy","2014-11-07T22:19:03","LOL this shit never gets old﻿",0
z130i3yaexrmtxyic04ccnk5hwvfs33as0c,"Alucard Hellsing","2014-11-07T22:21:29","What Can i say....This Song He Just Change The World Completely... So good job PSY... (and your girls are awesome :))) )﻿",0
z13welx54xa4irprk04cfljw0o3gcnkrxzg0k,"John Plaatt","2014-11-07T22:22:29","On 0:02 u can see the camera man on his glasses....﻿",0
z13iwppp5kf4gnyxn04cjns5kzn4xd0qdwk0k,"juanmanuel cespedes","2014-11-07T22:59:13","i hate this music. fucking singer and every koean chainise ana US sucks me dick.﻿",0
z130dbmz2ourjtupz04chhjrpunwcr4yjrs0k,"King uzzy","2014-11-07T23:19:08","Can we reach 3 billion views by December 2014? ﻿",0
