ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
gM5XYWcrD5zXmvG9PolMai_AmzJCxEY1CihbP5RdVFU,2013-10-20T14:04:05,2013-10-20T14:04:05,Maybe no one will ...,Maybe no one will read this. But   PLEASE TYPE IN "Taj Mack" i'm a rapper with a dream. I know there's like 200k of those in this﻿ world but please check out my music and subscribe if you want thanks I would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a "THUMBS UP" other people will see it just a simple button press.. could make my dream come true..Thanx  ..God..Bless..You..,443,0,Taj Mack,tajimack,UCxITVXd1SjCqZtyvg1yGiYg
gM5XYWcrD5zTze5sQkgu2vwHohE4T2SOfUb06zvvMDA,2013-10-20T13:58:17,2013-10-20T13:58:17,i can rap all this ...,i can rap all this im﻿ only 9,29,0,Jazzy Gotz,j72B_QRmxtzil26wa9lbMQ,UCj72B_QRmxtzil26wa9lbMQ
gM5XYWcrD5wv_dDu9g1JRpQxI6TAsPKyTrcc_aBYDwM,2013-10-20T13:56:23,2013-10-20T13:56:23,A W E S O M E﻿,A W E S O M E﻿,14,0,Jazzy Gotz,j72B_QRmxtzil26wa9lbMQ,UCj72B_QRmxtzil26wa9lbMQ
gM5XYWcrD5y0iRRLPVONcP7s3tmFBNIYkMn-9VTbD5M,2013-10-20T13:51:10,2013-10-20T13:51:10,very﻿ nice﻿ videos  ...,very﻿ nice﻿ videos G O O D♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥  D E N♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥ C♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥ E♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥ S U P E R  S O N G LOVE ♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥,206,0,Ilia Trubek,4i9uigD9kea4-5f_yHa5mg,UC4i9uigD9kea4-5f_yHa5mg
gM5XYWcrD5y8MyRlBxTVuOTStL4cQ9UTGLqnrd-qKUw,2013-10-20T13:43:17,2013-10-20T13:43:17,I Wish I had so﻿ ...,I Wish I had so﻿ many views :c,30,0,The NeedleWork,tayppCXJv4fAO5yFVgN_WQ,UCtayppCXJv4fAO5yFVgN_WQ
gM5XYWcrD5zskF5qs2oWsMrlCY6Au95dSM5-kH1YMis,2013-10-20T13:29:34,2013-10-20T13:29:34,Actually she really ...,Actually she really did have surgery because why would say she had surgery if she really﻿ didn't stupid TEAM NICKI MINAJ,120,0,quadriana29,quadriana29,UCmiVG8x307Kcjkhn-tJmTtw
gM5XYWcrD5y7s4lBlGTlVZEeUVuvcJJ8WmgRlQszWWM,2013-10-20T13:27:38,2013-10-20T13:27:38,Damn this song is ...,Damn this song is so Awesome!! make any video go viral﻿ with AUTHENTICVIEWS[.]COM and get real g with mad hits,110,0,Mathew Hugh,GTO2Q49JxfuwKCdMcyMyOg,UCGTO2Q49JxfuwKCdMcyMyOg
gM5XYWcrD5zd5IHLRLDtfg7u1z9x1p5Fz5lr1Ww593w,2013-10-20T13:23:28,2013-10-20T13:23:28,very﻿﻿ nice videos  ...,very﻿﻿ nice videos G O O D  D E N C E,37,0,Ilia Trubek,4i9uigD9kea4-5f_yHa5mg,UC4i9uigD9kea4-5f_yHa5mg
gM5XYWcrD5xUVKtM4wjrtaKMx-UioacOQ_8qYZjJsLc,2013-10-20T12:46:27,2013-10-20T12:46:27,A certain young man ...,A certain young man asked JESUS what must i do to enter heaven.JESUS said observe   the commandments continually.Then JESUS said to him if you want to be perfect go sell   your belongings and give to the poor and you will have tresures in heaven and come be my   follower.Then JESUS said to his disciples;it will be difficult for a rich man to get into the  kingdom of heavens.Again﻿ JESUS said  any one﻿ that has left houses land sisters brothers m­other father for my sake will enter heaven.,493,0,ebucriss1,ebucriss1,UCCNcm6v2A_0FPAFoDfmlwOw
gM5XYWcrD5wnd9UXgcdNkUTSSqiT06okwPM4zgAq2oE,2013-10-20T12:44:07,2013-10-20T12:44:07,Shop till you drop: ...,Shop till you drop: USA-  astore.amazon.com/facebook07534-20  UK-  astore.amazon.co.uk/facebook0a5f1-21  Faire du﻿ shopping jusqu'à épuisement FRANCE-   astore.amazon.fr/facebook0012-21  Einkaufen bis zum Umfallen DEUCHLAND/GERMANY-  astore.amazon.de/facebook09b26-21,267,1,makmihai,makmihai,UCchLmeUZdfw4K0xGT-rHe7w
gM5XYWcrD5xiZjFqJ1aBRNEnRZdycfCZ5joUZaj7u_U,2013-10-20T12:43:49,2013-10-20T12:43:49,and if you looked ...,and if you looked you'll get slapped :D best line~﻿,51,0,Kennedy Homan,TMNTiluvpizza,UCrWpJtRkBEbijYm3qRD_hAA
gM5XYWcrD5zl81C1hRdH2lH3O1-0elCSlxpw1shVY18,2013-10-20T12:20:18,2013-10-20T12:20:18,Super﻿ Nazi Skank,Super﻿ Nazi Skank,17,0,blondedbythelight703,blondedbythelight703,UCrRWrZAjIuwTk3gDA6RQaiw
gM5XYWcrD5xuIEv_DA1dV7BpNaZ5YP5QSXfwhZQXc-U,2013-10-20T12:15:40,2013-10-20T12:15:40,you﻿ hot,you﻿ hot,8,0,firat yilmazcan,4ay0duQ1WgwwArf795ezdg,UC4ay0duQ1WgwwArf795ezdg
gM5XYWcrD5wM4E6uljVgPIWhuiggRcQ4UqQUpiuJkVg,2013-10-20T11:34:21,2013-10-20T11:34:21,She﻿ is beautifull,She﻿ is beautifull,18,0,parroTVideo095,parroTVideo095,UCXDv9l7Ub97iKhf7wYs_CBQ
gM5XYWcrD5xJ-O5Nd2gxxO5ke7s6PI2vVyU0NpUkyQw,2013-10-20T11:26:10,2013-10-20T11:26:10,Please Buy 'Hold ...,Please Buy 'Hold Tight' by﻿ Justin﻿ Bieber o iTunes tomorrow at Midnight. Give Justin a chance please :'),105,0,Nicole Biebs,xxgnf49Z9D0XajyVkekvNg,UCxxgnf49Z9D0XajyVkekvNg
gM5XYWcrD5xkPIVx-ryKgijhyY3EzEuBkFf6sJLlvfA,2013-10-20T11:14:32,2013-10-20T11:14:32,Love dis song﻿,Love dis song﻿,14,0,Skye Thomspson,tlaXw_LRYdMt3Ou7m4QyRA,UCtlaXw_LRYdMt3Ou7m4QyRA
gM5XYWcrD5wmOZVPsumdFRfSEZvhU5xxKeRWytEuJOo,2013-10-20T10:53:45,2013-10-20T10:53:45,she never had ...,she never had plastic surgery if you dont believe me go look at videos when she was little and a teenager she always had a big﻿ ass and big boobs dont be jelly that you dont have that,183,0,1diaries,1diaries,UCsE_KqzlgjnHlavcWZGCDSw
gM5XYWcrD5ylRrBkK6c0Z2-x8tOpo37v2PY8icPJxtI,2013-10-20T10:49:14,2013-10-20T10:49:14,Goed  lied﻿,Goed  lied﻿,11,0,Deva Mattheeuw,igivq8w-VHX3lWH7hW5Gjw,UCigivq8w-VHX3lWH7hW5Gjw
gM5XYWcrD5yEZHSzgj0Qa3kYoqK-TBBdhgeWnknl-3E,2013-10-20T10:36:57,2013-10-20T10:36:57,MY BABE!!! FOLLOW ...,MY BABE!!! FOLLOW ME﻿ ON TWITTER @SlayMeNicki <------- BARBZ ONLY!!!,68,0,Yonnas Minaj,snakeboy45,UCorWS8I-pgbzFlOj7-j7JzQ
gM5XYWcrD5wc3tmQCOmsj3Sb2GzzMkVdNhzSNg6JGSc,2013-10-20T10:34:31,2013-10-20T10:34:31,move the space to ...,move the space to the right super bass = superb ass﻿,52,0,rechlabetch,rechlabetch,UCTOl0jKSnzAJk1_4QH-SbHw
gM5XYWcrD5ySSL3C6hFelQrWOnje2SAzygsHdxL2cHk,2013-10-20T10:28:03,2013-10-20T10:28:03,...﻿ Are you ...,...﻿ Are you implying that men who like nice breasts are into "fake plastic" girls? Or that nice breasts don't exist unless a plastic surgeon made them?,152,0,Kaylea Fleming,ws7JTH2TXsboO3-McNmOig,UCws7JTH2TXsboO3-McNmOig
gM5XYWcrD5yKjFeMJvkQIIt1QzSr7CvZkGi9L4N-qG8,2013-10-20T10:23:28,2013-10-20T10:23:28,I know she is total ...,I know she is total fake but she is who she is and she know how to﻿ be herself. that is quite unique i think.,109,0,Candy me,UZpCXqJulG1kBul4mM0xZQ,UCUZpCXqJulG1kBul4mM0xZQ
gM5XYWcrD5y0l5bBqeP-X0KMroKOVSjzDS30ISuvNg8,2013-10-20T10:14:58,2013-10-20T10:14:58,Shea so pretty﻿ :o,Shea so pretty﻿ :o,18,0,Damian Ryan,MHIete42TxTRXG0P4LKoaQ,UCMHIete42TxTRXG0P4LKoaQ
gM5XYWcrD5xoWNxnKmzEmlrJZWAFC3qkogHg9E7efoU,2013-10-20T10:10:59,2013-10-20T10:10:59,check it out watch? ...,check it out watch?v=gCXO8CYzyJs﻿,33,1,abilx stha,streaxbrodar,UC6I1bSIDI4QtQ-Iy9zGaRKA
gM5XYWcrD5zk00mHxdCSUMCqERZVlOoiRyERkr3M5QY,2013-10-20T09:58:07,2013-10-20T09:58:07,Super Ass i would ...,Super Ass i would say﻿,22,0,Demis Am,xXxGoldenBoyxXx1,UCPxqtswS53jTIrB9rht4QvA
gM5XYWcrD5xNZDmqVuxuaDbNYAmKF7WVpx55Pyvyd_8,2013-10-20T09:56:57,2013-10-20T09:56:57,If u still ...,If u still watching﻿ in 2013,28,0,Martin Meaney,abtonmartin1,UCUyWuyK1kZQ95g35G-xArUw
gM5XYWcrD5xrR9QEaR5ezPLkFNNorEJLy6G982kqN7g,2013-10-20T09:01:05,2013-10-20T09:01:05,Snabba på﻿ mycket,Snabba på﻿ mycket,17,0,Viktor Smith,9VEqMAjClXw4-WgMtaDMfw,UC9VEqMAjClXw4-WgMtaDMfw
gM5XYWcrD5yWpKw7iG48mocMRO0cwQ9vCAvuYJ-batE,2013-10-20T08:34:40,2013-10-20T08:34:40,Nicki♡♡♡﻿,Nicki♡♡♡﻿,9,0,Dah McMiller,YqhSouhmVcG0cuX91N-N1g,UCYqhSouhmVcG0cuX91N-N1g
gM5XYWcrD5xuV-9sWdAdkyzaxFIazJoKrvYZWWijh7U,2013-10-20T08:30:50,2013-10-20T08:30:50,Indeed.﻿,Indeed.﻿,8,0,Cristiano Ronaldo,ThisIsAFreakingUrl,UC9jcSQAUDAn-l8u2ou3Z7zg
gM5XYWcrD5yhesyGuBMzLubf-WrlGu6qesGmS53RH2I,2013-10-20T08:23:12,2013-10-20T08:23:12,❤﻿ U nicki,❤﻿ U nicki,10,0,April laura,OhyOTt14EItCP0rUrnfy5Q,UCOhyOTt14EItCP0rUrnfy5Q
gM5XYWcrD5zpeOlBlIVgYJNINSYydE0XOIDcrExV8Bk,2013-10-20T08:21:30,2013-10-20T08:21:30,interested﻿﻿ in ...,interested﻿﻿ in making a﻿﻿ extra 4000﻿ a month ?﻿ or Need a﻿ good﻿ paying job.﻿﻿﻿ Also﻿ if you need  help﻿ paying off﻿﻿ college tuition/paying﻿﻿ off﻿﻿ school loans Debts﻿ !!!! Dnt﻿ Take﻿ this﻿﻿ opportunity for granted﻿ we're﻿ Helping﻿﻿ people﻿ change﻿ their financial﻿ situations﻿﻿ Each and﻿﻿ everday﻿﻿ Even﻿ in﻿ this tough economy.Start﻿ Making﻿ money as Soon﻿﻿﻿ as﻿ today﻿ Call﻿ or text 267-231-0306﻿﻿﻿ ask﻿﻿﻿﻿ to﻿ speak with John.,433,0,Dominic Bernard,Domdoe100,UCU2EO98sFhSNkI-7JNzzOjg
gM5XYWcrD5yWX3PrD2VnDI_N8KhXiBnXC3-PMzN7T_s,2013-10-20T07:44:47,2013-10-20T07:44:47,I know nobody will ...,I know nobody will probably even read this.. but  Imma type it any way because i hope at least one person will i'm a Singer with a dream. I know there's like 200k of those in this world My﻿ name is "Tyrael Sterling" Simply type it in Youtube and you could help my dream come true please check out my music and subscribe if you want..? thanks  I would love nothing more than to have a decent following on youtube.. Thank you for your time. ...God..Bless...,455,0,Brackus Obamu,infamous4767,UClhTIgB6GwLpea5WzvSvfxQ
gM5XYWcrD5xu9UYoOwTkn5TYocP-cV3zRKziqu4EGFQ,2013-10-20T07:05:03,2013-10-20T07:05:03,1:16 se nota cual﻿ ...,1:16 se nota cual﻿ es el culo de Minaj.,39,0,Marina Martínez,6wMjqP6cz1ZGdyq0GTU7gA,UC6wMjqP6cz1ZGdyq0GTU7gA
gM5XYWcrD5w-TeZl4YoUfuBrE5-4p-rTNw4a5ZebG6M,2013-10-20T06:46:06,2013-10-20T06:46:06,the absolutely ...,the absolutely dopest dude in﻿ hiphop is ceej. type in"""( CEEJ COME ALIVE)""""to see the next mega superstar artist and remember i told you soooo !!!!!!,153,0,ceej ahead,6yB5UL3IakN6_zq99a-8CQ,UC6yB5UL3IakN6_zq99a-8CQ
gM5XYWcrD5xzJ61peucKXuBIBta2EoAWOjAnMzgO1EE,2013-10-20T06:43:30,2013-10-20T06:43:30,GO TO CHANNEL TO ...,GO TO CHANNEL TO LISTEN﻿ TO THE BEST FEMALE RAPPER YOU NEVER HEARD REMIX TO J.COLE "BORN SINNER",96,0,CristyleFMM,CristyleFMM,UCPNZXMbJTC7I6vun-BPQJfA
gM5XYWcrD5xigph3ISJWmJ-TbmIpaU-FMBTf7ooK36Y,2013-10-20T06:11:28,2013-10-20T06:11:28,The birth of nickis ...,The birth of nickis reign﻿,26,0,Ronnie Baybay,XuB7Fv5BoSFoesxqLKRZ5A,UCXuB7Fv5BoSFoesxqLKRZ5A
gM5XYWcrD5yp2F9MQYEvazjlab2mjXXGwb8Vpfwb7qg,2013-10-20T05:46:51,2013-10-20T05:46:51,Hahahaha Rihanna ...,Hahahaha Rihanna just﻿ made a big mistake She forgot to shut off her web camera and you know what  You can view her have fun with her vagina  Discover the shocking video 100 % free here :  celebrity-news-daily.eu.pn,215,0,Thelma Martinez,3zOsE1CTpnIF8JoBPW2hfA,UC3zOsE1CTpnIF8JoBPW2hfA
gM5XYWcrD5xvw5uwod-2MkF24US9LAGyqcfBGdve64Y,2013-10-20T05:33:22,2013-10-20T05:33:22,I can't believe it ...,I can't believe it   Rihanna did it again A fresh sex tape with her has been leeched right now If you'd﻿ like to watch her banging visit : celebrity-news-daily.me.pn It's cost-free 100%,185,0,Jacqueline Britt,sH7Uy0CPTOddfNr2D5Pnww,UCsH7Uy0CPTOddfNr2D5Pnww
gM5XYWcrD5wi-zBVSTUqUQmJER67QPsGK1W3LGn1iaU,2013-10-20T05:17:49,2013-10-20T05:17:49,still love﻿ this!,still love﻿ this!,17,0,BDHS1001,BDHS1001,UCQV213x5PNwl24wQpLyaEOA
gM5XYWcrD5xfUCT5UfKt0hfOdVhhYSllNhXjXoiTmqM,2013-10-20T04:33:00,2013-10-20T04:33:00,Today a hacker ...,Today a hacker leeched a fresh fuck video with the slut Rihanna Enjoy the entire thing right here : crazy-celeb-news.eu.pn hahahha this particular﻿ girl is really dumb,167,0,Yolanda Sanchez,X7l78APTnSD9CQ99Nalb8g,UCX7l78APTnSD9CQ99Nalb8g
gM5XYWcrD5xfdqM2n8Uq0aQvmrZWrLHCAQ2oiDVEqts,2013-10-20T04:19:19,2013-10-20T04:19:19,I can't believe I ...,I can't believe I watched this garbage darn u kids at school saying it was "good" ha they wish it﻿ was I'm gonna stick to my usual rock genre lol,145,0,Turner Treers,Ep5ukj5zzbKIVQhnC_ugEg,UCEp5ukj5zzbKIVQhnC_ugEg
gM5XYWcrD5wI5E2GTs598FYz4VMlFROmQ5VGL0IZu7w,2013-10-20T03:36:54,2013-10-20T03:36:54,compared to her ass ...,compared to her ass now... her ass﻿ is TINY in this vid.... she definaty got some surgery done ;),97,0,33hands,33hands,UCJb4uCdnY30fE53-PTLo1TA
gM5XYWcrD5wARrNH5aoFd9pUKKXq-sGqvTLR9pBulHw,2013-10-20T03:04:01,2013-10-20T03:04:01,I enjoy watching ...,I enjoy watching videos online especially on YouTube  don't get me wrong  yet I really hoped I had a special person to spend some time with  you know? I joined this dating web site yesterday  but now I'm just﻿ waiting to decide on who to go out with first. I was surprised at how many people messaged me! Like to find somebody? Check out this web site. MyLocalDateFinder.co­­m,376,1,westcottbkrish,westcottbkrish,UCjsVIXbicFcJgBHTlueqT3Q
gM5XYWcrD5xUM37cIpqcjb2U0flgY9uq6tddxoE1BLQ,2013-10-20T02:55:48,2013-10-20T02:55:48,this fuking veido ...,this fuking veido is off the﻿ hook,34,0,ladychocolate lovinglife,chanellittle,UCkTeNktogd39s3bL7C43rKQ
gM5XYWcrD5zlv9q_5fUJn_tdAzuYtFW_hzVDeGUQw20,2013-10-20T02:50:47,2013-10-20T02:50:47,I ❤️❤️❤️❤️❤️❤️❤️❤️ ...,I ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️﻿ Niky,28,0,Silvia Barrios,7i8VXA5n63a-uYco2V4FSw,UC7i8VXA5n63a-uYco2V4FSw
gM5XYWcrD5x8nf0ZtR3VHbGdQIMZZn1_3Nkl1qcP0ho,2013-10-20T02:46:51,2013-10-20T02:46:51,great video and﻿ ...,great video and﻿ song,21,0,doortoprosperity.com,k3U6wH7bJVYApBICxJRRhg,UCk3U6wH7bJVYApBICxJRRhg
gM5XYWcrD5z7vQQ9Lsxh65mO4SAGD4HNh7gnkld93x0,2013-10-20T02:22:57,2013-10-20T02:22:57,What﻿ was that,What﻿ was that,14,0,Brittany Gibbs,brezzibabi89,UClWujP1DdQ82coNh5DzKePg
gM5XYWcrD5zD6qdrGvsgpPnYeMdyC6jCt13EgCL8iRQ,2013-10-20T01:39:05,2013-10-20T01:39:05,No me canso﻿ de ...,No me canso﻿ de verlo,21,0,Dimas Elias,gG6B_3EYM8K08y-lfUJSAw,UCgG6B_3EYM8K08y-lfUJSAw
gM5XYWcrD5zFh3MvLUk2zcJHIP9KvqpNdQKEesuDJYc,2013-10-20T01:28:09,2013-10-20T01:28:09,I'm sorry i am a ...,I'm sorry i am a big fan and so is my﻿ sister we can really sing u should check out our video for super bass,108,0,jaleeah pridgen,jaleeahpridgen,UCUk8GmVxry184L8bddtlIXg
gM5XYWcrD5y-4fBTJ4LIqyLIUPbVfK7NK9lAWka8Jo0,2013-10-20T01:26:11,2013-10-20T01:26:11,What﻿,What﻿,5,0,jaleeah pridgen,jaleeahpridgen,UCUk8GmVxry184L8bddtlIXg
gM5XYWcrD5wDQDUDKtNciAN15bHOzOdzSI_lmsy_qkU,2013-10-20T01:25:10,2013-10-20T01:25:10,You﻿ have very nice ...,You﻿ have very nice hair and clothes. No I lied.,48,0,Elizabeth ElvenPrincess,dk8uq1XD09kdeOgT6o0nRg,UCdk8uq1XD09kdeOgT6o0nRg
gM5XYWcrD5yiA7Fqr_b9x5wFZ4S0h5PHYRfHqPxTZmo,2013-10-20T01:20:54,2013-10-20T01:20:54,i watched the ...,i watched the parody﻿ verison,29,0,Jackel1689,Jackel1689,UCwRZchDIVNEBc6mgmPgF9AA
gM5XYWcrD5zbysd09gZnwKyM1RQEZqydf0oc1r_fUWQ,2013-10-20T01:14:20,2013-10-20T01:14:20,"back coupes up and ...,"back coupes up and chuck﻿ the deuce up",40,0,David Gear,ThisGuyVlogs,UCfZFgYd1J5B9nfXNEQcX3rQ
gM5XYWcrD5wa46lxMrKx5vqF7qELcAGo6PmuIu62uHA,2013-10-20T00:52:38,2013-10-20T00:52:38,nicki manij﻿ is sad ...,nicki manij﻿ is sad right now she wished she never joined the muic career,73,0,Michelle stitt,M9tmlJetWsVCmlp7MmpqLA,UCM9tmlJetWsVCmlp7MmpqLA
gM5XYWcrD5yOIj8opbDEf6MHtDjjJwtpZQjJxkOM0EQ,2013-10-20T02:32:45,2013-10-20T02:32:45,Why do u say﻿ that,Why do u say﻿ that,18,0,Ivanshere,Ivanshere,UCwpUKKjYfvOgRABHRQVLqdA
