ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
xaS98o_Aoz85gYeOwdR7DYWb4zCWjfyNi9dqmmDGQSI,2013-10-20T15:05:54,2013-10-20T15:05:54,Hi music fans  as﻿ ...,Hi music fans  as﻿ you may know my name is XnO  i'm an aspiring hip-hop artist and am struggling to make it to fame  I only started yesterday however but I've started pretty good and fresh  I'd appreciate it if you'd﻿ check out my channel. I have recorded 3 songs so far  1. Today vs Tomorrow 2. Learn to Read 3. Ms Apple-B. I promise I will create as much shit as I can and won't stop  I have the illest mind of all  if you like creative hip-hop than I suggest you check me out,478,0,XnO Official,E9VqrgX6lwBUVkTTYxXXZw,UCE9VqrgX6lwBUVkTTYxXXZw
xaS98o_Aoz_UEJ6Ur-Le8oOqjiY9B2oZXdaFvhzwLGE,2013-10-20T14:33:54,2013-10-20T14:33:54,amazing song i ...,amazing song i love﻿ it :),26,0,Ilia Trubek,4i9uigD9kea4-5f_yHa5mg,UC4i9uigD9kea4-5f_yHa5mg
xaS98o_Aoz8QD4o4jZsCCvM5e066mPoCqpmbfsWrJ3o,2013-10-20T14:17:59,2013-10-20T14:17:59,カッコいい！﻿,カッコいい！﻿,7,0,悠太 安藤,-pYG2dA7kpORIxe0VZssWA,UC-pYG2dA7kpORIxe0VZssWA
xaS98o_Aoz-ambTPTW0Zc2nqGJFCCzM57MFVMD4fkvA,2013-10-20T14:16:51,2013-10-20T14:16:51,Zlatan Ibrahimovic﻿ ...,Zlatan Ibrahimovic﻿ scored the GOAL OF THE YEAR yesterday ... on﻿ my﻿ Channel ! . .,83,0,Cammm16,Cammm16,UCu476drxgwJqkSxEiIRm1NA
xaS98o_Aoz8vyaumY691Mu-qVf-tXQS1TJHLoG7jAhM,2013-10-20T14:07:29,2013-10-20T14:07:29,I﻿ love the beging,I﻿ love the beging,18,0,Laura Rodriguez,LK75CyP7G7skfuOyy5KV9Q,UCLK75CyP7G7skfuOyy5KV9Q
xaS98o_Aoz9gCGw2w0TdZt6R1Uia5jh5EUMefg8lxQI,2013-10-20T13:53:39,2013-10-20T13:53:39,very﻿ nice,very﻿ nice,10,0,Furkan EROL,Yknq2UjwflnI7I4dG_jXUw,UCYknq2UjwflnI7I4dG_jXUw
xaS98o_Aoz86AaX4Uu0ppfVsi2vz4XjqR2BHgTbvhmk,2013-10-20T13:52:54,2013-10-20T13:52:54,very﻿ nice﻿ videos  ...,very﻿ nice﻿ videos G O O D♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥  D E N♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥ C♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥ E♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥ S U P E R  S O N G LOVE ♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥,206,0,Ilia Trubek,4i9uigD9kea4-5f_yHa5mg,UC4i9uigD9kea4-5f_yHa5mg
xaS98o_Aoz_5eovZHLV0l08MWKKv-FC8xTylfvDngow,2013-10-20T13:36:33,2013-10-20T13:36:33,very﻿ nice videos G ...,very﻿ nice videos G O O D  D E N C E S U P E R ﻿ S O N G LOVE,61,0,Ilia Trubek,4i9uigD9kea4-5f_yHa5mg,UC4i9uigD9kea4-5f_yHa5mg
xaS98o_Aoz_tC-DZhNq0_-bFPw7x4LEAJH_p5C1mUG0,2013-10-20T13:22:54,2013-10-20T13:22:54,Damn make any video ...,Damn make any video go viral with AUTHENTICHITS(.)COM and get real﻿ g with mad hits. finally watch your frame rise to inclination,129,0,robert oslow,t9OnhDk3cRu2UyAJrfQCng,UCt9OnhDk3cRu2UyAJrfQCng
xaS98o_Aoz9JpEUhVdM2jvBwdXNhPc7CYRXcia0SgQI,2013-10-20T13:16:33,2013-10-20T13:16:33,Nice﻿,Nice﻿,5,0,2197801,2197801,UCRHs-IigBHS8sEasjaieUgQ
xaS98o_Aoz8l1EBrez-Ju8xsBHwiZA7nf7PR23WI9L8,2013-10-20T13:00:54,2013-10-20T13:00:54,I can't believe it ...,I can't believe it   Rihanna did it once again A brand new sex﻿ tape with her have been leeched today In order to view her screwing check out : rihanna-new-sextape.me.pn It's cost-free 100%,189,0,Catherine Yip,_mCxt0Cd45Q2cs9voeZNkw,UC_mCxt0Cd45Q2cs9voeZNkw
xaS98o_Aoz-7jfGtuSmMY0hmL1G26DykwOL70zV6qAg,2013-10-20T12:54:52,2013-10-20T12:54:52,Recommend:  Apple ...,Recommend:  Apple iPad 4th Gen 32GB Unlocked Wi-Fi+4G 9.7in White Price:$390  Apple iPhone 5 (Latest Model) - 32GB - Black Price:$385  Samsung Galaxy S4 S IV 4 with 16GB New White Price:$360  Sony 60-inch 3D LED HDTV Price:$510  All-in-One PCs: Apple MacBook Pro: Apple MacBook Air Price:$320  Camera :Nikon D90 SLR Camera /18-55mm /55-200mm 32GB  Price:$390   Ultrabooks:﻿ SONY VAIO Pro 13 Intel Core i5 4GB 128GB Price:$515  +++++++++++++++    Purchase online Website is:  Gaeee.com,484,1,king jim,XRDgi4t6OHIPhUSIlzKJng,UCXRDgi4t6OHIPhUSIlzKJng
xaS98o_Aoz-NarTlGtEbwTgRoal_MF5JMmdf4_Kw03w,2013-10-20T12:45:34,2013-10-20T12:45:34,Jennifer﻿ Lopez- ...,Jennifer﻿ Lopez- Goca Trzan :D,30,0,brasnja97,brasnja97,UCmpVXfZMuxWwbSwPVL_1s8Q
xaS98o_Aoz-nh7-gynrrBmxTneTFyQyoofdJkeezQzk,2013-10-20T12:44:00,2013-10-20T12:44:00,very﻿ nice videos﻿,very﻿ nice videos﻿,18,0,Ilia Trubek,4i9uigD9kea4-5f_yHa5mg,UC4i9uigD9kea4-5f_yHa5mg
xaS98o_Aoz-GtnwWUk3vyp7eAge0tdnvJhVb224T3qQ,2013-10-20T12:16:27,2013-10-20T12:16:27,700.000.000 million ...,700.000.000 million   ne demek kamil?﻿     doğrusu 700 milion olacaktı abim...,78,0,Bilikoz Amca,mSA_4wTz1KPYtScKTptNjw,UCmSA_4wTz1KPYtScKTptNjw
xaS98o_Aoz9cFErMh6mxBTfVlJE1HQDA5_kcQhpOkOo,2013-10-20T12:11:29,2013-10-20T12:11:29,WATCH BRITNEY`S ...,WATCH BRITNEY`S NEW﻿ MUSIC VIDEO "WORK BITCH" AMAZING!!,55,0,babyonemoretime1385,babyonemoretime1385,UCH199p-LigkAIfyx-6rIO1Q
xaS98o_Aoz_t3n6PBjhxXXBno7C4eDR35NBoQAieR_4,2013-10-20T12:06:58,2013-10-20T12:06:58,7000000000﻿,7000000000﻿,11,0,anna valter,9yCd3dWNoFHTEt-dBNkRMA,UC9yCd3dWNoFHTEt-dBNkRMA
xaS98o_Aoz_sqWlWuAskJCLpVCuJz3jDGiVwCGqmEB0,2013-10-20T12:04:41,2013-10-20T12:04:41,700.000.000﻿ ...,700.000.000﻿ million Ow yeah :D,31,0,ömer kılınç,vbG0tcFnPe9J4Ey1QYs09A,UCvbG0tcFnPe9J4Ey1QYs09A
xaS98o_Aoz9WPAYxS1YnmjAE5bUQCQC_ZeZvwIzaICY,2013-10-20T11:36:32,2013-10-20T11:36:32,i love you﻿ jennifer,i love you﻿ jennifer,20,0,Buca Pocekovic,bubicabuca,UC-2JTNRxC0SNCub2XDYGSBA
xaS98o_Aoz8iqsK4HOgzj0N0HDF6EF6Cc2vpCzA2dig,2013-10-20T10:40:36,2013-10-20T10:40:36,jana﻿ n7na fet7in ...,jana﻿ n7na fet7in 7adis 3al youtube taba3 jennifer lopez,56,0,issam tohme,issamtohme1,UCOssSIQUdhUcXvuGYNfyjfA
xaS98o_Aoz8zGubosPHPWJ_cMPAS7tB3Gho2sxqhQv0,2013-10-20T10:38:39,2013-10-20T10:38:39,hiii   issam﻿ kifak ...,hiii   issam﻿ kifak :P :P very very nice song :P habal :P,57,0,jana gerges,DgZNpH1zCShEih_ruNnyFg,UCDgZNpH1zCShEih_ruNnyFg
xaS98o_Aoz8pqu1ddplKS4UGxfY2mTOZJlgvOMTpLYQ,2013-10-20T10:36:54,2013-10-20T10:36:54,very nice song!!﻿,very nice song!!﻿,17,0,issam tohme,issamtohme1,UCOssSIQUdhUcXvuGYNfyjfA
xaS98o_Aoz_jwzn2V-yuy-hcfkTTsH_rO9W495_1A-k,2013-10-20T10:14:56,2013-10-20T10:14:56,She made me a﻿ ...,She made me a﻿ lesbian :),25,0,Diana Rose,YGpIWnWI929ZTFLdpAzmrQ,UCYGpIWnWI929ZTFLdpAzmrQ
xaS98o_Aoz9WfX6RqEAMGH-NQ6-RHAJGR6gsKVxZW9E,2013-10-20T09:48:03,2013-10-20T09:48:03,For﻿ an aware ...,For﻿ an aware Humanity  Knowledge for a better world : - We are same species (Human)  same family (Humanity). Languages  religions  nations are human inventions. - Harming the environment (overexploitation  pollution....) is also harming ourselves (diseases and early death). For a living body-planet  better consumption (organic  less meat...)  less births (human overpopulation) and reforestation of the earth (save biodiversity...).,435,0,betterworld365,betterworld365,UC7WL2sZCfMFW_Sr4KxHX1BQ
xaS98o_Aoz-AwSV_8n0c-hEjBUtkwUvtb7aCI9lblc8,2013-10-20T09:14:23,2013-10-20T09:14:23,THIS SONG﻿ MUSIC ...,THIS SONG﻿ MUSIC FRM indian bollywood movie song SOCHNA KYA JO BHI HOGA DEKHA JAYEGA............ IN 90s HERE is youtube link /watch?v=91YtNfGRO-0,145,1,navi2gaur,navi2gaur,UCw2Vl6V1e7wIWeISKqhRvvg
xaS98o_Aoz9Eeg1W7tdRq_NJgRpeHRMgz9BXUefbpX8,2013-10-20T09:13:38,2013-10-20T09:13:38,700﻿ 000 000 views ...,700﻿ 000 000 views !!!!!!!!!!!!!!!!!!!!!!!!,43,0,MsTheScarface92,MsTheScarface92,UCvqLpGm5SJPbmvQQQKYVVdw
xaS98o_Aoz8umj4teLyaOnckXqOZJL-czZuTnxac180,2013-10-20T09:09:16,2013-10-20T09:09:16,When i see her ...,When i see her dancing  i want to do push ups to have my body﻿ like hers ! haha or six puck maybe? :p,101,0,natasa pappa,natasoulapappa,UCvi-MdjaDD3kdB2XJYD1WHA
xaS98o_Aoz_gHOQ_o9tFTioSaMeB6S4N-0x0cHutt2M,2013-10-20T09:07:23,2013-10-20T09:07:23,Just 800.000﻿ views ...,Just 800.000﻿ views till 700.000.000   and Jenny will be No #3 on YouTube <3 !!,79,0,Diana Cosmina,co8ohhgjSSG5hLXZYRn-kQ,UCco8ohhgjSSG5hLXZYRn-kQ
xaS98o_Aoz-ICfcEab_0HNUjsEUywS60C0Bg_P6Aygg,2013-10-20T09:05:01,2013-10-20T09:05:01,Keep﻿ watching!!! ...,Keep﻿ watching!!! We gotta get to 700!!!,40,0,danielaraya1985,danielaraya1985,UCDk1ZS5BbzjSqfI2q0FobIg
xaS98o_Aoz85bJI1I7vLkY3MZg_lkLPRIPzGiF6O1IU,2013-10-20T08:56:55,2013-10-20T08:56:55,7000000﻿,7000000﻿,8,0,aze qarabag,theresidaze,UCl0JCp0_soxzCjsAcrCpbBA
xaS98o_Aoz9MPqHG4PNLoeFXiDkBDoHTsIykx8s-Z1M,2013-10-20T08:31:13,2013-10-20T08:31:13,700m﻿,700m﻿,5,0,tiên nguyễn cẩm,OxxfjKE8cq79SlF1oPxnSQ,UCOxxfjKE8cq79SlF1oPxnSQ
xaS98o_Aoz_m3dl0sZzj1GbesoquEGW9tMIZq06Z244,2013-10-20T08:13:17,2013-10-20T08:13:17,sinarlestari234. ...,sinarlestari234.blogspot.com﻿,29,1,Erik Sambora,XpZG40G39m-8G-a4vBSxug,UCXpZG40G39m-8G-a4vBSxug
xaS98o_Aoz-Z5V96fdKV98GDT0GOcoaFjiSQRhEx8GM,2013-10-20T07:40:53,2013-10-20T07:40:53,Wow..699 OOO OOO to ...,Wow..699 OOO OOO to 7OO OOO OOO  Let's do this﻿ Mutherfuckers views for Queen J.LO,82,0,Brice carter,6zprHdSrdZz94fsGXn2c1Q,UC6zprHdSrdZz94fsGXn2c1Q
xaS98o_Aoz_9vNP9UwuTDlsOUj2O_q6mA1dg8gWo_bs,2013-10-20T07:36:19,2013-10-20T07:36:19,I know nobody will ...,I know nobody will probably even read this.. but  Imma type it any way because i hope at least one person will i'm a Singer with a dream. I know there's like 200k of those in this world My name is "Tyrael Sterling" Simply type it in Youtube and you could help my dream come true please check out my﻿ music and subscribe if you want..? thanks  I would love nothing more than to have a decent following on youtube.. Thank you for your time. ...God..Bless...,455,0,Brackus Obamu,infamous4767,UClhTIgB6GwLpea5WzvSvfxQ
xaS98o_Aoz9IRJ5pKmbJ9TDyL3piaTPogEirKJeuguY,2013-10-20T07:25:35,2013-10-20T07:25:35,SEARCH THIS CHANNEL ...,SEARCH THIS CHANNEL "shubham3654" 1) He is Greatest Rapper Now 2) He is better Then Eminem  Tupac Shakur  Biggie  Kendrick Lamar  50 Cent  Kanye West  Lil Wayne  Drake  Jay-Z & all other Mainstream Rappers. 3) He has awesome wordplay  ultimate Lyrical skill  Influential storytelling Rhymes. 4) In 2 years he will﻿ be the next Rap﻿ sensation 5) He is Brave Boy ﻿ after getting lot of Hate he still uploading his songs and stand tough  You can check the comments on his songs.,475,0,Emi nem,3h2j14T2M9O9Q6FV0Kp0LA,UC3h2j14T2M9O9Q6FV0Kp0LA
xaS98o_Aoz8rFFSmt0C-p7kFp9IWf5RsZXQzlTBzeQY,2013-10-20T07:07:39,2013-10-20T07:07:39,Nice guesss﻿,Nice guesss﻿,12,0,natalia xantsi,rR0Q3Xw6AS3Ve61K3DZLNQ,UCrR0Q3Xw6AS3Ve61K3DZLNQ
xaS98o_Aoz8d0tyjgm6z5S2CBYvpWcocM_M2BuEozkk,2013-10-20T06:39:13,2013-10-20T06:39:13,PLEAAAASEEEE GIVE ...,PLEAAAASEEEE GIVE ME﻿ JUST 4 MINUTES OF YOUR TIME PLEASE!  IM A﻿ LITTLE YOUNG MEN WITH﻿ A BIG BIG DREAM  I SING. I'VE JUST PUT OUT TWO SONGS AND I LOVE MY﻿ WORK !!﻿ ITS THE GREATEST FEELING EVER....  ... thanks for the support :D so please check my first two song on my channel thanks a lot really﻿ appreciate your attention :D ﻿,329,0,Isaac Mercieca,76EvAppUguK0gOeNFcETKQ,UC76EvAppUguK0gOeNFcETKQ
xaS98o_Aoz9satI1xw3nJQ9p-EaYtRGY_cu4LcIxd_0,2013-10-20T06:39:07,2013-10-20T06:39:07,PLEAAAASEEEE GIVE ...,PLEAAAASEEEE GIVE ME﻿ JUST 4 MINUTES OF YOUR TIME PLEASE!  IM A﻿ LITTLE YOUNG MEN WITH﻿ A BIG BIG DREAM  I SING. I'VE JUST PUT OUT TWO SONGS AND I LOVE MY﻿ WORK !!﻿ ITS THE GREATEST FEELING EVER....  ... thanks for the support :D so﻿ please check my first two song on my channel thanks a lot really﻿ appreciate your attention :D,328,0,Isaac Mercieca,76EvAppUguK0gOeNFcETKQ,UC76EvAppUguK0gOeNFcETKQ
xaS98o_Aoz-zEnXD4MlMhdKkJPJRPTC8ClczoM6xIcM,2013-10-20T06:39:03,2013-10-20T06:39:03,PLEAAAASEEEE GIVE ...,PLEAAAASEEEE GIVE ME﻿ JUST 4 MINUTES OF YOUR TIME PLEASE!  IM A﻿ LITTLE YOUNG MEN WITH﻿ A BIG BIG DREAM  I SING. I'VE JUST PUT﻿ OUT TWO SONGS AND I LOVE MY﻿ WORK !!﻿ ITS THE GREATEST FEELING EVER....  ... thanks for the support :D so please check my first two song on my channel thanks a lot really﻿ appreciate your attention :D,328,0,Isaac Mercieca,76EvAppUguK0gOeNFcETKQ,UC76EvAppUguK0gOeNFcETKQ
xaS98o_Aoz-C80Wvuw8E5LwVl3TSiDEOeBiv5xoBcKU,2013-10-20T05:49:42,2013-10-20T05:49:42,Have you wished of ...,Have you wished of meeting new people was as easy as watching videos online?﻿ If you do  I have to tell you about this great dating site I discovered the other week. I signed up and I have already met several nice people. If you wish to meet new people yourself  all you should do is go to this web-site. Here is the url. MyLocalDateFinder.co­­m,345,1,phebeyhaytons,phebeyhaytons,UCUPB_tp_a6txiex3ZE6OfYQ
xaS98o_Aoz91Ax4oniq3DNzH4iaw_kYDs7Gmhm77uP8,2013-10-20T05:40:36,2013-10-20T05:40:36,最高﻿,最高﻿,3,0,seedagek,seedagek,UChAxR3bgeUWrHTUkE-Fop-g
xaS98o_Aoz_7cqizZhnRFuGH_gii4aABKm_q6hYPQiA,2013-10-20T04:21:36,2013-10-20T04:21:36,going 700.000.000  ...,going 700.000.000  damn it's good﻿ video,40,0,Aditya Permana,TheAdityapermana,UCw-Y1YKh_iQEigvsFNGlemQ
xaS98o_Aoz_Bf_nUELG_4FDnrAdTc3EbTe2q6v4ntpc,2013-10-20T03:54:03,2013-10-20T03:54:03,everything﻿ is gold,everything﻿ is gold,19,0,chintya igusti,rKTAr1TUmBVyrs8Bs8wx-A,UCrKTAr1TUmBVyrs8Bs8wx-A
xaS98o_Aoz9OtIbiuCxM5_HQKYkPg5TbH8lKVcVzRsw,2013-10-20T03:32:29,2013-10-20T03:32:29,Can't﻿ believe this ...,Can't﻿ believe this song has so many views smh,46,0,Chanille Beu,chanille88,UCpsS-q5I68jmfPG09bbBXyA
xaS98o_Aoz8DBUcg3K9JOJ6tvhey5rDIj7XobJxvyt4,2013-10-20T03:20:15,2013-10-20T03:20:15,Cool﻿ as,Cool﻿ as,8,0,Desley John,pMzSNe3rlVFXpVbdK4kCiQ,UCpMzSNe3rlVFXpVbdK4kCiQ
xaS98o_Aoz9UEKKEhc1HKMZ0g8v8gDAoibB9uu6NDRo,2013-10-20T03:11:38,2013-10-20T03:11:38,Yuk﻿,Yuk﻿,4,0,chandelure71 .,chandelure71,UCvXppW_nynhfBY3BCsua4HQ
xaS98o_Aoz8K_n38eCZNdZH_clXLXf6dlpw21FFEstY,2013-10-20T03:10:06,2013-10-20T03:10:06,HER ASS IS AWESOME ...,HER ASS IS AWESOME !﻿  ♥,24,0,Chr1zty4n,Chr1zty4n,UCoeTaPJEn0Y7i3XrietF5bg
xaS98o_Aoz8vZ74PGOvGW-fmmZSEyk7IVnBpFLJblZw,2013-10-20T02:41:38,2013-10-20T02:41:38,nice :) but where ...,nice :) but where is 700mln ? :)﻿,33,0,doortoprosperity.com,k3U6wH7bJVYApBICxJRRhg,UCk3U6wH7bJVYApBICxJRRhg
xaS98o_Aoz8k4NWeHX3aDJdHDm63xvim6hcEk59HhPY,2013-10-20T01:56:25,2013-10-20T01:56:25,jennifer ...,jennifer ssssssssssss ahi dios mio﻿,35,0,chimbelo chimbelito,casasever,UC0VScVLlIGQeRUH7WC8TwcA
xaS98o_Aoz8vYCj0VyRqLZhzogehFm6kmqkViqjdUTw,2013-10-20T01:33:19,2013-10-20T01:33:19,lol I feel sad for ...,lol I feel sad for the idiots who post crap about making money from home or other scam sites and I﻿ pity the fools who fall for them.,133,0,Ryan Thompson,rttrttyan,UCR74xQ8vWTryMs_fjSwh-KA
xaS98o_Aoz8073bZ6iCK67WjPaoTOMbUy0aoayVDYlE,2013-10-20T01:30:31,2013-10-20T01:30:31,699.104.022﻿,699.104.022﻿,12,0,oceniteTV,oceniteTV,UCUBIV2squd41Cn2qf_iwmrA
xaS98o_Aoz9r8VvmUAHYKNPz_BuoKnBR8IbT0ETSzkA,2013-10-20T01:21:52,2013-10-20T01:21:52,watch /watch?v= ...,watch /watch?v=fVtIPCIvsdc﻿ and tell me if you still are not convinced  its been 12 years since 911  but now we know the truth. The guilty party  believe it or not ﻿ is the govt of Israel (and our own in the US). Expose the truth﻿ while we still can,249,1,Hairlikecottoncandyy,Hairlikecottoncandyy,UCnI7HuB6eJqjnQrKjgYvp4Q
xaS98o_Aoz-1Ck1K-WJsBDiEdfLYkWVhuKE2cUrBITQ,2013-10-20T01:15:01,2013-10-20T01:15:01,I can't imagine it ...,I can't imagine it   Rihanna did it once more A fresh sex tape with her has become leeched today If you﻿ wish to watch her fucking check out : crazy-celeb-news.me.pn It's cost-free 100%,185,0,Braun Lowenthal,q_kkUN9rFbEsQFYfKKP_fg,UCq_kkUN9rFbEsQFYfKKP_fg
xaS98o_Aoz9gsUtqyHtdzN9daY1WFG0EA4ObnYsrOTs,2013-10-20T00:31:55,2013-10-20T00:31:55,I have to thank my ...,I have to thank my friend for two things. First  she  gave me this video! LOL. Second  she introduced me to this dating web-site. I'm happy she did mainly because I have  met the man I've dreamed of!﻿  Need to see the perfect dating site around? Here's the link. MyLocalDateFinder.co­­m,286,1,jennefermgunderh,jennefermgunderh,UCQZnkdV9sJbz_B8vqAEpkoA
xaS98o_Aoz-ei6qqWNY0THxmp8h4fIoYbTd4-jzwY4s,2013-10-20T00:27:27,2013-10-20T00:27:27,700 milyon naptın ...,700 milyon naptın teyze sen﻿ ya :O,34,0,mustafacan güdül,liyakjo,UCAZqZCWUs9loCCLxkuJrqig
xaS98o_Aoz_-QML2rAeP4gwnmSXWmsWxEhFB_Lk7DAI,2013-10-20T00:17:31,2013-10-20T00:17:31,Immediate Work ...,Immediate Work Available..... All you have to do is join and follow the training videos. Its that simple! Get paid for posting ads all over the internet and creating traffic for everyone to see it! No money upfront  and no fees to start! You can become more financial free﻿ by doing this part time or full time instead of relying on your regular income to get by. Make your own schedule making $500 to﻿ $1500 weekly to start! PAID DAILY!  workfromehome.2ya.com,460,1,Dean Life,zmWaxtb1PVDC1T3KcKWtUA,UCzmWaxtb1PVDC1T3KcKWtUA
xaS98o_Aoz8Qtv2PknU6P-w8M4mp7IEMRKsbevHW52E,2013-10-19T23:40:30,2013-10-19T23:40:30,That's kind of ...,That's kind of helpful. I've been a pick up artist for six years now  if you wish to know the ultimate way to get any﻿ girl you want then google Wise Women Workings. Genuinely. No nonsense. Just google it.,205,0,sillanwaliful,sillanwaliful,UCUvxeknLyqnks2qP2KX4DMg
xaS98o_Aoz9zfydNCgSRTq7vO1kbqeN7PIzZWjSzRaQ,2013-10-19T23:39:43,2013-10-19T23:39:43,That's kind of ...,That's kind of helpful. I've been a pick up artist for six years now  if you wish to know the ultimate way to get any girl you want﻿ then google Wise Women Workings. Genuinely. No nonsense. Just google it.,205,0,sillanwaliful,sillanwaliful,UCUvxeknLyqnks2qP2KX4DMg
xaS98o_Aoz_h82Irp8AySoD5BtwixRo2LkjzQtZsavM,2013-10-19T22:22:49,2013-10-19T22:22:49,yang ke  ...,yang ke  699.040.067...﻿,24,0,odie pratiko,eMgLvtmDZNVN3_7XTB1x-g,UCeMgLvtmDZNVN3_7XTB1x-g
xaS98o_Aoz-rBFHQOIOsbaggdFY0X8cwMhbk2nAsok0,2013-10-19T22:07:35,2013-10-19T22:07:35,Hola me llamo ...,Hola me llamo Stiven y soy compositor y cantante. Me gustaría compartir mi música  covers y vídeos con ustedes si me dejan. La verdad este mundo es algo complicado y con  que visiten mi canal y vean que les parece con que den manita arriba este﻿ comentario me ayudaran poco a poco gracias.,289,0,Stiven Senga,StivenSenga,UCHZyFpInDdJSlO12Ew39Duw
xaS98o_Aoz_hddaWPv-PTYKawz81f2oxdC5GUM4nSoA,2013-10-19T22:00:46,2013-10-19T22:00:46,Hermosa﻿,Hermosa﻿,8,0,WILFRED AGUIRRE,wilfred238,UCworlXZXDplIinJTEF1MIWA
